time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
1970/01/01/05:31:16.799000,-0.15,0.0,0.0,0.0,0.0,0.0018
1970/01/01/05:31:16.897000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:16.898000,-0.15,0.0,0.0,0.0,0.0,0.0018
1970/01/01/05:31:16.997000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:16.998000,-0.15,0.0,0.0,0.0,0.0,0.0018
1970/01/01/05:31:17.097000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:17.098000,-0.15,0.0,0.0,0.0,0.0,0.0018
1970/01/01/05:31:17.197000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:17.198000,-0.15,0.0,0.0,0.0,0.0,0.0016
1970/01/01/05:31:17.299000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:17.300000,-0.15,0.0,0.0,0.0,0.0,0.0016
1970/01/01/05:31:17.398000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:17.399000,-0.15,0.0,0.0,0.0,0.0,0.0016
1970/01/01/05:31:17.498000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:17.500000,-0.15,0.0,0.0,0.0,0.0,0.0016
1970/01/01/05:31:17.597000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:17.598000,-0.15,0.0,0.0,0.0,0.0,0.0016
1970/01/01/05:31:17.698000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:17.700000,-0.15,0.0,0.0,0.0,0.0,0.0016
1970/01/01/05:31:17.797000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:17.798000,-0.15,0.0,0.0,0.0,0.0,0.0014
1970/01/01/05:31:17.897000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:17.898000,-0.15,0.0,0.0,0.0,0.0,0.0014
1970/01/01/05:31:17.997000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:17.998000,-0.15,0.0,0.0,0.0,0.0,0.0014
1970/01/01/05:31:18.099000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:18.100000,-0.15,0.0,0.0,0.0,0.0,0.0012
1970/01/01/05:31:18.199000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:18.200000,-0.15,0.0,0.0,0.0,0.0,0.0012
1970/01/01/05:31:18.299000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:18.300000,-0.15,0.0,0.0,0.0,0.0,0.0012
1970/01/01/05:31:18.397000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:18.398000,-0.15,0.0,0.0,0.0,0.0,0.0012
1970/01/01/05:31:18.498000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:18.499000,-0.15,0.0,0.0,0.0,0.0,0.0012
1970/01/01/05:31:18.599000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:18.599000,-0.15,0.0,0.0,0.0,0.0,0.0012
1970/01/01/05:31:18.697000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:18.698000,-0.15,0.0,0.0,0.0,0.0,0.0012
1970/01/01/05:31:18.798000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:18.799000,-0.15,0.0,0.0,0.0,0.0,0.001
1970/01/01/05:31:18.898000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:18.900000,-0.15,0.0,0.0,0.0,0.0,0.001
1970/01/01/05:31:18.998000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:18.999000,-0.15,0.0,0.0,0.0,0.0,0.001
1970/01/01/05:31:19.096000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:19.097000,-0.15,0.0,0.0,0.0,0.0,0.001
1970/01/01/05:31:19.198000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:19.199000,-0.15,0.0,0.0,0.0,0.0,0.001
1970/01/01/05:31:19.298000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:19.299000,-0.15,0.0,0.0,0.0,0.0,0.0008
1970/01/01/05:31:19.397000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:19.399000,-0.15,0.0,0.0,0.0,0.0,0.0008
1970/01/01/05:31:19.498000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:19.499000,-0.15,0.0,0.0,0.0,0.0,0.001
1970/01/01/05:31:19.598000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:19.600000,-0.15,0.0,0.0,0.0,0.0,0.0008
1970/01/01/05:31:19.698000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:19.700000,-0.15,0.0,0.0,0.0,0.0,0.0006
1970/01/01/05:31:19.797000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:19.799000,-0.15,0.0,0.0,0.0,0.0,0.0006
1970/01/01/05:31:19.898000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:19.899000,-0.15,0.0,0.0,0.0,0.0,0.0006
1970/01/01/05:31:19.998000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:19.999000,-0.15,0.0,0.0,0.0,0.0,0.0006
1970/01/01/05:31:20.098000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:20.099000,-0.15,0.0,0.0,0.0,0.0,0.0006
1970/01/01/05:31:20.198000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:20.199000,-0.15,0.0,0.0,0.0,0.0,0.0004
1970/01/01/05:31:20.297000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:20.299000,-0.15,0.0,0.0,0.0,0.0,0.0004
1970/01/01/05:31:20.398000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:20.398000,-0.15,0.0,0.0,0.0,0.0,0.0004
1970/01/01/05:31:20.497000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:20.498000,-0.15,0.0,0.0,0.0,0.0,0.0004
1970/01/01/05:31:20.598000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:20.599000,-0.15,0.0,0.0,0.0,0.0,0.0004
1970/01/01/05:31:20.697000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:20.698000,-0.15,0.0,0.0,0.0,0.0,0.0004
1970/01/01/05:31:20.798000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:20.800000,-0.15,0.0,0.0,0.0,0.0,0.0002
1970/01/01/05:31:20.898000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:20.900000,-0.15,0.0,0.0,0.0,0.0,0.0002
1970/01/01/05:31:20.998000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:20.999000,-0.15,0.0,0.0,0.0,0.0,0.0002
1970/01/01/05:31:21.098000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:21.099000,-0.15,0.0,0.0,0.0,0.0,0.0002
1970/01/01/05:31:21.198000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:21.199000,-0.15,0.0,0.0,0.0,0.0,0.0002
1970/01/01/05:31:21.297000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:21.299000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:21.399000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:21.400000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:21.497000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:21.498000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:21.599000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:21.600000,-0.15,0.0,0.0,0.0,0.0,-0.0
1970/01/01/05:31:21.698000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:21.700000,-0.15,0.0,0.0,0.0,0.0,-0.0
1970/01/01/05:31:21.798000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:21.799000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:21.897000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:21.898000,-0.15,0.0,0.0,0.0,0.0,-0.0
1970/01/01/05:31:21.998000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:21.999000,-0.15,0.0,0.0,0.0,0.0,-0.0002
1970/01/01/05:31:22.098000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:22.099000,-0.15,0.0,0.0,0.0,0.0,-0.0002
1970/01/01/05:31:22.196000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:22.196000,-0.15,0.0,0.0,0.0,0.0,-0.0002
1970/01/01/05:31:22.296000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:22.298000,-0.15,0.0,0.0,0.0,0.0,-0.0002
1970/01/01/05:31:22.398000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:22.399000,-0.15,0.0,0.0,0.0,0.0,-0.0004
1970/01/01/05:31:22.498000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:22.499000,-0.15,0.0,0.0,0.0,0.0,-0.0002
1970/01/01/05:31:22.597000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:22.599000,-0.15,0.0,0.0,0.0,0.0,-0.0002
1970/01/01/05:31:22.697000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:22.697000,-0.15,0.0,0.0,0.0,0.0,-0.0004
1970/01/01/05:31:22.798000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:22.799000,-0.15,0.0,0.0,0.0,0.0,-0.0004
1970/01/01/05:31:22.897000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:22.899000,-0.15,0.0,0.0,0.0,0.0,-0.0004
1970/01/01/05:31:22.998000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:23.000000,-0.15,0.0,0.0,0.0,0.0,-0.0004
1970/01/01/05:31:23.098000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:23.098000,-0.15,0.0,0.0,0.0,0.0,-0.0004
1970/01/01/05:31:23.198000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:23.199000,-0.15,0.0,0.0,0.0,0.0,-0.0004
1970/01/01/05:31:23.298000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:23.299000,-0.15,0.0,0.0,0.0,0.0,-0.0004
1970/01/01/05:31:23.398000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:23.398000,-0.15,0.0,0.0,0.0,0.0,-0.0004
1970/01/01/05:31:23.498000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:23.500000,-0.15,0.0,0.0,0.0,0.0,-0.0004
1970/01/01/05:31:23.599000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:23.600000,-0.15,0.0,0.0,0.0,0.0,-0.0006
1970/01/01/05:31:23.697000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:23.698000,-0.15,0.0,0.0,0.0,0.0,-0.0004
1970/01/01/05:31:23.797000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:23.797000,-0.15,0.0,0.0,0.0,0.0,-0.0006
1970/01/01/05:31:23.896000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:23.897000,-0.15,0.0,0.0,0.0,0.0,-0.0006
1970/01/01/05:31:23.998000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:23.999000,-0.15,0.0,0.0,0.0,0.0,-0.0006
1970/01/01/05:31:24.098000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:24.099000,-0.15,0.0,0.0,0.0,0.0,-0.0006
1970/01/01/05:31:24.198000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:24.198000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:24.297000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:24.298000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:24.398000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:24.399000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:24.497000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:24.498000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:24.597000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:24.598000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:24.696000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:24.698000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:24.798000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:24.799000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:24.898000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:24.899000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:24.998000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:24.999000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:25.097000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:25.098000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:25.198000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:25.199000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:25.298000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:25.299000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:25.399000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:25.401000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:25.496000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:25.497000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:25.598000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:25.599000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:25.697000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:25.698000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:25.797000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:25.798000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:25.897000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:25.898000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:25.999000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:26.000000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:26.098000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:26.198000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:26.297000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:26.400000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:26.499000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:26.598000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:26.698000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:26.800000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:26.898000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:26.999000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:27.100000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:27.199000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:27.300000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:27.399000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:27.500000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:27.599000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:27.699000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:27.797000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:27.899000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:27.999000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:28.098000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:28.199000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:28.300000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:28.399000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:28.497000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:28.599000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:28.700000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:28.798000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:28.900000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:29.001000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:29.100000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:29.199000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:29.299000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:29.399000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:29.499000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:29.598000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:29.698000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:29.800000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:31:29.899000,0.0,0.0,0.0,0.0,0.0,0.0
