time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.angular_vel,.linear_vel,.kp_dist,.kd_dist,.kp_angle,.kd_angle,.y_offset,.fork_angle,.dist_2_pallet
1970/01/01/05:31:11.998000,227,0,0,,0.0143,0.153,0.09,0.1,-0.121,0.02,0.121,0.239,1.701
1970/01/01/05:31:12.097000,228,0,0,,0.0129,0.153,0.09,0.1,-0.121,0.02,0.121,0.225,1.698
1970/01/01/05:31:12.197000,229,0,0,,0.0115,0.152,0.09,0.1,-0.119,0.02,0.119,0.214,1.693
1970/01/01/05:31:12.298000,230,0,0,,0.0107,0.151,0.09,0.1,-0.114,0.02,0.114,0.208,1.687
1970/01/01/05:31:12.397000,231,0,0,,0.0099,0.151,0.09,0.1,-0.111,0.02,0.111,0.199,1.682
1970/01/01/05:31:12.497000,232,0,0,,0.0086,0.151,0.09,0.1,-0.111,0.02,0.111,0.186,1.678
1970/01/01/05:31:12.596000,233,0,0,,0.0076,0.15,0.09,0.1,-0.108,0.02,0.108,0.177,1.672
1970/01/01/05:31:12.698000,234,0,0,,0.007,0.149,0.09,0.1,-0.104,0.02,0.104,0.171,1.666
1970/01/01/05:31:12.797000,235,0,0,,0.0061,0.149,0.09,0.1,-0.103,0.02,0.103,0.16,1.661
1970/01/01/05:31:12.897000,236,0,0,,0.0048,0.149,0.09,0.1,-0.102,0.02,0.102,0.147,1.656
1970/01/01/05:31:12.998000,237,0,0,,0.0043,0.148,0.09,0.1,-0.098,0.02,0.098,0.142,1.649
1970/01/01/05:31:13.098000,238,0,0,,0.0038,0.147,0.09,0.1,-0.095,0.02,0.095,0.134,1.644
1970/01/01/05:31:13.197000,239,0,0,,0.0027,0.147,0.09,0.1,-0.095,0.02,0.095,0.121,1.638
1970/01/01/05:31:13.299000,240,0,0,,0.0023,0.146,0.09,0.1,-0.093,0.02,0.093,0.117,1.629
1970/01/01/05:31:13.397000,241,0,0,,0.0021,0.145,0.09,0.1,-0.093,0.02,0.093,0.115,1.621
1970/01/01/05:31:13.499000,242,0,0,,0.002,0.144,0.09,0.1,-0.093,0.02,0.093,0.115,1.611
1970/01/01/05:31:13.598000,243,0,0,,0.002,0.143,0.09,0.1,-0.092,0.02,0.092,0.114,1.602
1970/01/01/05:31:13.697000,244,0,0,,0.002,0.142,0.09,0.1,-0.092,0.02,0.092,0.113,1.593
1970/01/01/05:31:13.797000,245,0,0,,0.002,0.142,0.09,0.1,-0.091,0.02,0.091,0.113,1.585
1970/01/01/05:31:13.898000,246,0,0,,0.0019,0.141,0.09,0.1,-0.091,0.02,0.091,0.112,1.575
1970/01/01/05:31:13.997000,247,0,0,,0.0019,0.14,0.09,0.1,-0.09,0.02,0.09,0.111,1.566
1970/01/01/05:31:14.098000,248,0,0,,0.0019,0.139,0.09,0.1,-0.089,0.02,0.089,0.11,1.555
1970/01/01/05:31:14.197000,249,0,0,,0.0018,0.138,0.09,0.1,-0.089,0.02,0.089,0.109,1.546
1970/01/01/05:31:14.299000,250,0,0,,0.0018,0.137,0.09,0.1,-0.089,0.02,0.089,0.109,1.537
1970/01/01/05:31:14.399000,251,0,0,,0.0018,0.137,0.09,0.1,-0.088,0.02,0.088,0.108,1.529
1970/01/01/05:31:14.498000,252,0,0,,0.0016,0.136,0.09,0.1,-0.088,0.02,0.088,0.106,1.52
1970/01/01/05:31:14.598000,253,0,0,,0.0016,0.135,0.09,0.1,-0.087,0.02,0.087,0.106,1.511
1970/01/01/05:31:14.698000,254,0,0,,0.0016,0.134,0.09,0.1,-0.087,0.02,0.087,0.105,1.502
1970/01/01/05:31:14.797000,255,0,0,,0.0015,0.133,0.09,0.1,-0.087,0.02,0.087,0.104,1.493
1970/01/01/05:31:14.899000,256,0,0,,0.0015,0.133,0.09,0.1,-0.086,0.02,0.086,0.104,1.485
1970/01/01/05:31:14.999000,257,0,0,,0.0015,0.132,0.09,0.1,-0.085,0.02,0.085,0.103,1.476
1970/01/01/05:31:15.098000,258,0,0,,0.0015,0.131,0.09,0.1,-0.085,0.02,0.085,0.102,1.467
1970/01/01/05:31:15.197000,259,0,0,,0.0014,0.131,0.09,0.1,-0.085,0.02,0.085,0.101,1.459
1970/01/01/05:31:15.296000,260,0,0,,0.0014,0.129,0.09,0.1,-0.084,0.02,0.084,0.101,1.449
1970/01/01/05:31:15.399000,261,0,0,,0.0014,0.129,0.09,0.1,-0.084,0.02,0.084,0.1,1.44
1970/01/01/05:31:15.498000,262,0,0,,0.0013,0.128,0.09,0.1,-0.084,0.02,0.084,0.099,1.432
1970/01/01/05:31:15.597000,263,0,0,,0.0012,0.127,0.09,0.1,-0.083,0.02,0.083,0.098,1.422
1970/01/01/05:31:15.699000,264,0,0,,0.0012,0.126,0.09,0.1,-0.083,0.02,0.083,0.098,1.413
1970/01/01/05:31:15.798000,265,0,0,,0.0012,0.126,0.09,0.1,-0.082,0.02,0.082,0.097,1.405
1970/01/01/05:31:15.898000,266,0,0,,0.0012,0.125,0.09,0.1,-0.082,0.02,0.082,0.096,1.396
1970/01/01/05:31:15.998000,267,0,0,,0.0012,0.124,0.09,0.1,-0.081,0.02,0.081,0.096,1.387
1970/01/01/05:31:16.098000,268,0,0,,0.0012,0.123,0.09,0.1,-0.081,0.02,0.081,0.095,1.378
1970/01/01/05:31:16.197000,269,0,0,,0.0011,0.123,0.09,0.1,-0.081,0.02,0.081,0.094,1.37
1970/01/01/05:31:16.298000,270,0,0,,0.0011,0.122,0.09,0.1,-0.08,0.02,0.08,0.094,1.361
1970/01/01/05:31:16.397000,271,0,0,,0.0011,0.121,0.09,0.1,-0.08,0.02,0.08,0.093,1.352
1970/01/01/05:31:16.497000,272,0,0,,0.001,0.12,0.09,0.1,-0.079,0.02,0.079,0.092,1.344
1970/01/01/05:31:16.598000,273,0,0,,0.001,0.119,0.09,0.1,-0.079,0.02,0.079,0.092,1.334
1970/01/01/05:31:16.698000,274,0,0,,0.001,0.118,0.09,0.1,-0.079,0.02,0.079,0.091,1.325
1970/01/01/05:31:16.798000,275,0,0,,0.0009,0.118,0.09,0.1,-0.078,0.02,0.078,0.09,1.317
1970/01/01/05:31:16.897000,276,0,0,,0.0009,0.117,0.09,0.1,-0.078,0.02,0.078,0.09,1.308
1970/01/01/05:31:16.997000,277,0,0,,0.0009,0.116,0.09,0.1,-0.077,0.02,0.077,0.089,1.299
1970/01/01/05:31:17.097000,278,0,0,,0.0009,0.115,0.09,0.1,-0.077,0.02,0.077,0.088,1.29
1970/01/01/05:31:17.197000,279,0,0,,0.0008,0.115,0.09,0.1,-0.077,0.02,0.077,0.088,1.282
1970/01/01/05:31:17.299000,280,0,0,,0.0008,0.114,0.09,0.1,-0.076,0.02,0.076,0.087,1.273
1970/01/01/05:31:17.398000,281,0,0,,0.0008,0.113,0.09,0.1,-0.076,0.02,0.076,0.086,1.264
1970/01/01/05:31:17.498000,282,0,0,,0.0008,0.112,0.09,0.1,-0.076,0.02,0.076,0.086,1.255
1970/01/01/05:31:17.597000,283,0,0,,0.0008,0.111,0.09,0.1,-0.075,0.02,0.075,0.085,1.247
1970/01/01/05:31:17.698000,284,0,0,,0.0008,0.111,0.09,0.1,-0.075,0.02,0.075,0.085,1.238
1970/01/01/05:31:17.797000,285,0,0,,0.0007,0.11,0.09,0.1,-0.075,0.02,0.075,0.084,1.229
1970/01/01/05:31:17.897000,286,0,0,,0.0007,0.109,0.09,0.1,-0.074,0.02,0.074,0.084,1.219
1970/01/01/05:31:17.997000,287,0,0,,0.0007,0.108,0.09,0.1,-0.074,0.02,0.074,0.083,1.21
1970/01/01/05:31:18.099000,288,0,0,,0.0006,0.107,0.09,0.1,-0.074,0.02,0.074,0.082,1.202
1970/01/01/05:31:18.198000,289,0,0,,0.0006,0.106,0.09,0.1,-0.073,0.02,0.073,0.082,1.191
1970/01/01/05:31:18.299000,290,0,0,,0.0006,0.106,0.09,0.1,-0.073,0.02,0.073,0.081,1.183
1970/01/01/05:31:18.397000,291,0,0,,0.0006,0.105,0.09,0.1,-0.072,0.02,0.072,0.081,1.174
1970/01/01/05:31:18.498000,292,0,0,,0.0006,0.104,0.09,0.1,-0.072,0.02,0.072,0.08,1.164
1970/01/01/05:31:18.598000,293,0,0,,0.0006,0.103,0.09,0.1,-0.072,0.02,0.072,0.08,1.155
1970/01/01/05:31:18.697000,294,0,0,,0.0006,0.102,0.09,0.1,-0.071,0.02,0.071,0.079,1.147
1970/01/01/05:31:18.798000,295,0,0,,0.0005,0.102,0.09,0.1,-0.071,0.02,0.071,0.078,1.138
1970/01/01/05:31:18.898000,296,0,0,,0.0005,0.101,0.09,0.1,-0.071,0.02,0.071,0.078,1.129
1970/01/01/05:31:18.998000,297,0,0,,0.0005,0.1,0.09,0.1,-0.07,0.02,0.07,0.077,1.121
1970/01/01/05:31:19.096000,298,0,0,,0.0005,0.099,0.09,0.1,-0.07,0.02,0.07,0.077,1.111
1970/01/01/05:31:19.198000,299,0,0,,0.0005,0.098,0.09,0.1,-0.069,0.02,0.069,0.076,1.102
1970/01/01/05:31:19.298000,300,0,0,,0.0004,0.098,0.09,0.1,-0.069,0.02,0.069,0.075,1.094
1970/01/01/05:31:19.397000,301,0,0,,0.0004,0.097,0.09,0.1,-0.069,0.02,0.069,0.075,1.085
1970/01/01/05:31:19.498000,302,0,0,,0.0005,0.096,0.09,0.1,-0.068,0.02,0.068,0.075,1.075
1970/01/01/05:31:19.598000,303,0,0,,0.0004,0.095,0.09,0.1,-0.068,0.02,0.068,0.073,1.067
1970/01/01/05:31:19.698000,304,0,0,,0.0003,0.094,0.09,0.1,-0.068,0.02,0.068,0.073,1.058
1970/01/01/05:31:19.797000,305,0,0,,0.0003,0.094,0.09,0.1,-0.068,0.02,0.068,0.073,1.049
1970/01/01/05:31:19.898000,306,0,0,,0.0003,0.093,0.09,0.1,-0.067,0.02,0.067,0.072,1.041
1970/01/01/05:31:19.998000,307,0,0,,0.0003,0.092,0.09,0.1,-0.067,0.02,0.067,0.071,1.032
1970/01/01/05:31:20.098000,308,0,0,,0.0003,0.091,0.09,0.1,-0.067,0.02,0.067,0.071,1.023
1970/01/01/05:31:20.198000,309,0,0,,0.0002,0.091,0.09,0.1,-0.067,0.02,0.067,0.07,1.015
1970/01/01/05:31:20.297000,310,0,0,,0.0002,0.09,0.09,0.1,-0.066,0.02,0.066,0.069,1.006
1970/01/01/05:31:20.398000,311,0,0,,0.0002,0.089,0.09,0.1,-0.066,0.02,0.066,0.069,0.996
1970/01/01/05:31:20.497000,312,0,0,,0.0002,0.088,0.09,0.1,-0.066,0.02,0.066,0.069,0.986
1970/01/01/05:31:20.598000,313,0,0,,0.0002,0.087,0.09,0.1,-0.065,0.02,0.065,0.068,0.978
1970/01/01/05:31:20.697000,314,0,0,,0.0002,0.086,0.09,0.1,-0.065,0.02,0.065,0.067,0.969
1970/01/01/05:31:20.798000,315,0,0,,0.0001,0.085,0.09,0.1,-0.065,0.02,0.065,0.067,0.96
1970/01/01/05:31:20.898000,316,0,0,,0.0001,0.085,0.09,0.1,-0.065,0.02,0.065,0.066,0.952
1970/01/01/05:31:20.998000,317,0,0,,0.0001,0.084,0.09,0.1,-0.064,0.02,0.064,0.066,0.943
1970/01/01/05:31:21.098000,318,0,0,,0.0001,0.083,0.09,0.1,-0.064,0.02,0.064,0.065,0.935
1970/01/01/05:31:21.198000,319,0,0,,0.0001,0.082,0.09,0.1,-0.064,0.02,0.064,0.065,0.926
1970/01/01/05:31:21.297000,320,0,0,,0.0,0.082,0.09,0.1,-0.064,0.02,0.064,0.064,0.918
1970/01/01/05:31:21.399000,321,0,0,,0.0,0.081,0.09,0.1,-0.063,0.02,0.063,0.064,0.908
1970/01/01/05:31:21.497000,322,0,0,,0.0,0.08,0.09,0.1,-0.063,0.02,0.063,0.063,0.899
1970/01/01/05:31:21.598000,323,0,0,,0.0,0.079,0.09,0.1,-0.063,0.02,0.063,0.062,0.891
1970/01/01/05:31:21.698000,324,0,0,,0.0,0.078,0.09,0.1,-0.062,0.02,0.062,0.062,0.881
1970/01/01/05:31:21.798000,325,0,0,,0.0,0.078,0.09,0.1,-0.062,0.02,0.062,0.062,0.872
1970/01/01/05:31:21.897000,326,0,0,,0.0,0.077,0.09,0.1,-0.062,0.02,0.062,0.061,0.863
1970/01/01/05:31:21.998000,327,0,0,,0.0001,0.076,0.09,0.1,-0.062,0.02,0.062,0.06,0.855
1970/01/01/05:31:22.098000,328,0,0,,0.0001,0.075,0.09,0.1,-0.061,0.02,0.061,0.06,0.846
1970/01/01/05:31:22.196000,329,0,0,,0.0001,0.074,0.09,0.1,-0.061,0.02,0.061,0.06,0.836
1970/01/01/05:31:22.296000,330,0,0,,0.0001,0.074,0.09,0.1,-0.061,0.02,0.061,0.059,0.828
1970/01/01/05:31:22.398000,331,0,0,,0.0002,0.073,0.09,0.1,-0.061,0.02,0.061,0.058,0.819
1970/01/01/05:31:22.498000,332,0,0,,0.0001,0.072,0.09,0.1,-0.06,0.02,0.06,0.058,0.81
1970/01/01/05:31:22.597000,333,0,0,,0.0001,0.071,0.09,0.1,-0.06,0.02,0.06,0.058,0.801
1970/01/01/05:31:22.697000,334,0,0,,0.0002,0.07,0.09,0.1,-0.06,0.02,0.06,0.057,0.791
1970/01/01/05:31:22.798000,335,0,0,,0.0002,0.069,0.09,0.1,-0.06,0.02,0.06,0.057,0.782
1970/01/01/05:31:22.897000,336,0,0,,0.0002,0.069,0.09,0.1,-0.059,0.02,0.059,0.056,0.773
1970/01/01/05:31:22.998000,337,0,0,,0.0002,0.068,0.09,0.1,-0.059,0.02,0.059,0.056,0.764
1970/01/01/05:31:23.097000,338,0,0,,0.0002,0.067,0.09,0.1,-0.059,0.02,0.059,0.055,0.754
1970/01/01/05:31:23.198000,339,0,0,,0.0002,0.066,0.09,0.1,-0.059,0.02,0.059,0.055,0.745
1970/01/01/05:31:23.298000,340,0,0,,0.0002,0.066,0.09,0.1,-0.058,0.02,0.058,0.054,0.737
1970/01/01/05:31:23.398000,341,0,0,,0.0002,0.065,0.09,0.1,-0.058,0.02,0.058,0.054,0.728
1970/01/01/05:31:23.498000,342,0,0,,0.0002,0.064,0.09,0.1,-0.058,0.02,0.058,0.054,0.719
1970/01/01/05:31:23.598000,343,0,0,,0.0003,0.063,0.09,0.1,-0.058,0.02,0.058,0.053,0.71
1970/01/01/05:31:23.697000,344,0,0,,0.0002,0.062,0.09,0.1,-0.057,0.02,0.057,0.053,0.701
1970/01/01/05:31:23.797000,345,0,0,,0.0003,0.061,0.09,0.1,-0.057,0.02,0.057,0.052,0.691
1970/01/01/05:31:23.896000,346,0,0,,0.0003,0.061,0.09,0.1,-0.057,0.02,0.057,0.052,0.683
1970/01/01/05:31:23.998000,347,0,0,,0.0003,0.06,0.09,0.1,-0.057,0.02,0.057,0.051,0.674
1970/01/01/05:31:24.098000,348,0,0,,0.0003,0.059,0.09,0.1,-0.057,0.02,0.057,0.051,0.665
1970/01/01/05:31:24.198000,349,0,0,,0.0003,0.058,0.09,0.1,-0.056,0.02,0.056,0.05,0.657
1970/01/01/05:31:24.297000,350,0,0,,0.0003,0.057,0.09,0.1,-0.056,0.02,0.056,0.05,0.647
1970/01/01/05:31:24.398000,351,0,0,,0.0003,0.057,0.09,0.1,-0.056,0.02,0.056,0.05,0.638
1970/01/01/05:31:24.497000,352,0,0,,0.0004,0.056,0.09,0.1,-0.056,0.02,0.056,0.049,0.63
1970/01/01/05:31:24.597000,353,0,0,,0.0004,0.055,0.09,0.1,-0.056,0.02,0.056,0.049,0.621
1970/01/01/05:31:24.696000,354,0,0,,0.0004,0.054,0.09,0.1,-0.055,0.02,0.055,0.048,0.61
1970/01/01/05:31:24.798000,355,0,0,,0.0004,0.053,0.09,0.1,-0.055,0.02,0.055,0.048,0.602
1970/01/01/05:31:24.898000,356,0,0,,0.0004,0.052,0.09,0.1,-0.055,0.02,0.055,0.047,0.593
1970/01/01/05:31:24.998000,357,0,0,,0.0004,0.052,0.09,0.1,-0.055,0.02,0.055,0.047,0.584
1970/01/01/05:31:25.097000,358,0,0,,0.0005,0.051,0.09,0.1,-0.055,0.02,0.055,0.046,0.575
1970/01/01/05:31:25.198000,359,0,0,,0.0005,0.05,0.09,0.1,-0.054,0.02,0.054,0.046,0.567
1970/01/01/05:31:25.298000,360,0,0,,0.0004,0.049,0.09,0.1,-0.054,0.02,0.054,0.046,0.558
1970/01/01/05:31:25.399000,361,0,0,,0.0005,0.048,0.09,0.1,-0.054,0.02,0.054,0.045,0.548
1970/01/01/05:31:25.496000,362,0,0,,0.0005,0.048,0.09,0.1,-0.054,0.02,0.054,0.044,0.54
1970/01/01/05:31:25.598000,363,0,0,,0.0005,0.047,0.09,0.1,-0.054,0.02,0.054,0.044,0.531
1970/01/01/05:31:25.697000,364,0,0,,0.0005,0.046,0.09,0.1,-0.053,0.02,0.053,0.044,0.522
1970/01/01/05:31:25.797000,365,0,0,,0.0005,0.045,0.09,0.1,-0.053,0.02,0.053,0.043,0.513
1970/01/01/05:31:25.897000,366,0,0,,0.0005,0.045,0.09,0.1,-0.053,0.02,0.053,0.043,0.505
1970/01/01/05:31:25.999000,367,0,0,,0.0005,0.044,0.09,0.1,-0.053,0.02,0.053,0.043,0.495
1970/01/01/05:31:26.097000,368,0,0,,0.0006,0.043,0.09,0.1,-0.053,0.02,0.053,0.042,0.486
1970/01/01/05:31:26.197000,369,0,0,,0.0006,0.043,0.09,0.1,-0.053,0.02,0.053,0.042,0.483
1970/01/01/05:31:26.297000,370,0,0,,0.0006,0.043,0.09,0.1,-0.053,0.02,0.053,0.042,0.483
1970/01/01/05:31:26.398000,371,0,0,,0.0006,0.043,0.09,0.1,-0.053,0.02,0.053,0.042,0.483
1970/01/01/05:31:26.498000,372,0,0,,0.0006,0.043,0.09,0.1,-0.053,0.02,0.053,0.042,0.483
1970/01/01/05:31:26.597000,373,0,0,,0.0006,0.043,0.09,0.1,-0.053,0.02,0.053,0.042,0.483
1970/01/01/05:31:26.698000,374,0,0,,0.0006,0.043,0.09,0.1,-0.053,0.02,0.053,0.042,0.483
1970/01/01/05:31:26.799000,375,0,0,,0.0005,0.043,0.09,0.1,-0.052,0.02,0.052,0.042,0.483
1970/01/01/05:31:26.897000,376,0,0,,0.0005,0.043,0.09,0.1,-0.052,0.02,0.052,0.043,0.483
1970/01/01/05:31:26.998000,377,0,0,,0.0005,0.043,0.09,0.1,-0.052,0.02,0.052,0.043,0.483
1970/01/01/05:31:27.098000,378,0,0,,0.0005,0.044,0.09,0.1,-0.052,0.02,0.052,0.043,0.484
1970/01/01/05:31:27.198000,379,0,0,,0.0005,0.044,0.09,0.1,-0.052,0.02,0.052,0.043,0.484
1970/01/01/05:31:27.298000,380,0,0,,0.0005,0.044,0.09,0.1,-0.052,0.02,0.052,0.043,0.484
1970/01/01/05:31:27.398000,381,0,0,,0.0005,0.044,0.09,0.1,-0.052,0.02,0.052,0.043,0.484
1970/01/01/05:31:27.498000,382,0,0,,0.0005,0.044,0.09,0.1,-0.052,0.02,0.052,0.043,0.484
1970/01/01/05:31:27.598000,383,0,0,,0.0004,0.044,0.09,0.1,-0.052,0.02,0.052,0.044,0.485
1970/01/01/05:31:27.698000,384,0,0,,0.0004,0.044,0.09,0.1,-0.052,0.02,0.052,0.044,0.485
1970/01/01/05:31:27.796000,385,0,0,,0.0004,0.044,0.09,0.1,-0.052,0.02,0.052,0.044,0.485
1970/01/01/05:31:27.898000,386,0,0,,0.0004,0.044,0.09,0.1,-0.052,0.02,0.052,0.044,0.485
1970/01/01/05:31:27.998000,387,0,0,,0.0004,0.044,0.09,0.1,-0.052,0.02,0.052,0.044,0.485
1970/01/01/05:31:28.097000,388,0,0,,0.0004,0.044,0.09,0.1,-0.052,0.02,0.052,0.044,0.485
1970/01/01/05:31:28.198000,389,0,0,,0.0004,0.044,0.09,0.1,-0.052,0.02,0.052,0.044,0.486
1970/01/01/05:31:28.298000,390,0,0,,0.0003,0.044,0.09,0.1,-0.051,0.02,0.051,0.045,0.486
1970/01/01/05:31:28.398000,391,0,0,,0.0003,0.044,0.09,0.1,-0.051,0.02,0.051,0.045,0.486
1970/01/01/05:31:28.497000,392,0,0,,0.0003,0.044,0.09,0.1,-0.051,0.02,0.051,0.045,0.486
1970/01/01/05:31:28.598000,393,0,0,,0.0003,0.044,0.09,0.1,-0.051,0.02,0.051,0.045,0.486
1970/01/01/05:31:28.698000,394,0,0,,0.0003,0.044,0.09,0.1,-0.051,0.02,0.051,0.045,0.486
1970/01/01/05:31:28.797000,395,0,0,,0.0003,0.044,0.09,0.1,-0.051,0.02,0.051,0.045,0.487
1970/01/01/05:31:28.899000,396,0,0,,0.0003,0.044,0.09,0.1,-0.051,0.02,0.051,0.045,0.487
1970/01/01/05:31:28.999000,397,0,0,,0.0003,0.044,0.09,0.1,-0.051,0.02,0.051,0.046,0.487
1970/01/01/05:31:29.098000,398,0,0,,0.0003,0.044,0.09,0.1,-0.051,0.02,0.051,0.046,0.487
1970/01/01/05:31:29.198000,399,0,0,,0.0003,0.044,0.09,0.1,-0.051,0.02,0.051,0.046,0.487
1970/01/01/05:31:29.298000,400,0,0,,0.0003,0.044,0.09,0.1,-0.051,0.02,0.051,0.046,0.487
1970/01/01/05:31:29.398000,401,0,0,,0.0003,0.044,0.09,0.1,-0.051,0.02,0.051,0.046,0.488
1970/01/01/05:31:29.498000,402,0,0,,0.0003,0.044,0.09,0.1,-0.051,0.02,0.051,0.046,0.488
1970/01/01/05:31:29.597000,403,0,0,,0.0003,0.044,0.09,0.1,-0.051,0.02,0.051,0.046,0.488
1970/01/01/05:31:29.697000,404,0,0,,0.0002,0.044,0.09,0.1,-0.051,0.02,0.051,0.047,0.488
1970/01/01/05:31:29.799000,405,0,0,,0.0002,0.044,0.09,0.1,-0.051,0.02,0.051,0.047,0.488
1970/01/01/05:31:29.898000,406,0,0,,0.0002,0.044,0.09,0.1,-0.05,0.02,0.05,0.047,0.488
