time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.angular_vel,.linear_vel,.kp_dist,.kd_dist,.kp_angle,.kd_angle,.y_offset,.fork_angle,.dist_2_pallet
1970/01/01/05:36:18.635000,219,378,635000000,,-0.1539,0.145,0.09,0.1,0.145,0.02,0,-0.916,-1.609
1970/01/01/05:36:18.735000,220,378,735000000,,-0.1632,0.145,0.09,0.1,0.153,0.02,0,-0.913,-1.609
1970/01/01/05:36:18.835000,221,378,835000000,,-0.1711,0.145,0.09,0.1,0.16,0.02,0,-0.909,-1.609
1970/01/01/05:36:18.935000,222,378,935000000,,-0.1791,0.145,0.09,0.1,0.167,0.02,0,-0.905,-1.611
1970/01/01/05:36:19.035000,223,379,35000000,,-0.1884,0.145,0.09,0.1,0.175,0.02,0,-0.901,-1.612
1970/01/01/05:36:19.135000,224,379,135000000,,-0.1964,0.146,0.09,0.1,0.182,0.02,0,-0.897,-1.615
1970/01/01/05:36:19.237000,225,379,235000000,,-0.2031,0.146,0.09,0.1,0.188,0.02,0,-0.892,-1.619
1970/01/01/05:36:19.334000,226,379,334000000,,-0.2119,0.147,0.09,0.1,0.196,0.02,0,-0.885,-1.624
1970/01/01/05:36:19.435000,227,379,434000000,,-0.2197,0.147,0.09,0.1,0.203,0.02,0,-0.879,-1.631
1970/01/01/05:36:19.535000,228,379,535000000,,-0.2261,0.148,0.09,0.1,0.209,0.02,0,-0.873,-1.637
1970/01/01/05:36:19.634000,229,379,634000000,,-0.2326,0.149,0.09,0.1,0.215,0.02,0,-0.867,-1.644
1970/01/01/05:36:19.734000,230,379,734000000,,-0.2391,0.149,0.09,0.1,0.221,0.02,0,-0.861,-1.651
1970/01/01/05:36:19.835000,231,379,835000000,,-0.2469,0.15,0.09,0.1,0.228,0.02,0,-0.855,-1.657
1970/01/01/05:36:19.935000,232,379,935000000,,-0.2534,0.15,0.09,0.1,0.234,0.02,0,-0.849,-1.664
1970/01/01/05:36:20.034000,233,380,34000000,,-0.2597,0.151,0.09,0.1,0.24,0.02,0,-0.842,-1.672
1970/01/01/05:36:20.134000,234,380,134000000,,-0.2662,0.152,0.09,0.1,0.246,0.02,0,-0.836,-1.679
1970/01/01/05:36:20.235000,235,380,234000000,,-0.2727,0.152,0.09,0.1,0.252,0.02,0,-0.83,-1.685
1970/01/01/05:36:20.335000,236,380,334000000,,-0.2805,0.153,0.09,0.1,0.259,0.02,0,-0.824,-1.692
1970/01/01/05:36:20.435000,237,380,434000000,,-0.287,0.153,0.09,0.1,0.265,0.02,0,-0.818,-1.698
1970/01/01/05:36:20.535000,238,380,534000000,,-0.2935,0.154,0.09,0.1,0.271,0.02,0,-0.812,-1.704
1970/01/01/05:36:20.635000,239,380,634000000,,-0.3,0.155,0.09,0.1,0.277,0.02,0,-0.806,-1.711
1970/01/01/05:36:20.735000,240,380,734000000,,-0.3079,0.155,0.09,0.1,0.284,0.02,0,-0.8,-1.717
1970/01/01/05:36:20.835000,241,380,835000000,,-0.3144,0.156,0.09,0.1,0.29,0.02,0,-0.794,-1.723
1970/01/01/05:36:20.935000,242,380,934000000,,-0.3205,0.156,0.09,0.1,0.296,0.02,0,-0.787,-1.73
1970/01/01/05:36:21.035000,243,381,34000000,,-0.3271,0.157,0.09,0.1,0.302,0.02,0,-0.781,-1.736
1970/01/01/05:36:21.135000,244,381,135000000,,-0.3336,0.157,0.09,0.1,0.308,0.02,0,-0.775,-1.742
1970/01/01/05:36:21.235000,245,381,235000000,,-0.3401,0.158,0.09,0.1,0.314,0.02,0,-0.769,-1.749
1970/01/01/05:36:21.335000,246,381,335000000,,-0.3462,0.159,0.09,0.1,0.32,0.02,0,-0.762,-1.757
1970/01/01/05:36:21.435000,247,381,434000000,,-0.3531,0.159,0.09,0.1,0.326,0.02,0,-0.757,-1.762
1970/01/01/05:36:21.535000,248,381,535000000,,-0.3596,0.16,0.09,0.1,0.332,0.02,0,-0.751,-1.768
1970/01/01/05:36:21.635000,249,381,635000000,,-0.3661,0.16,0.09,0.1,0.338,0.02,0,-0.745,-1.774
1970/01/01/05:36:21.733000,250,381,733000000,,-0.3726,0.161,0.09,0.1,0.344,0.02,0,-0.739,-1.78
1970/01/01/05:36:21.835000,251,381,835000000,,-0.3787,0.161,0.09,0.1,0.35,0.02,0,-0.732,-1.786
1970/01/01/05:36:21.934000,252,381,934000000,,-0.3852,0.162,0.09,0.1,0.356,0.02,0,-0.726,-1.792
1970/01/01/05:36:22.034000,253,382,34000000,,-0.3917,0.162,0.09,0.1,0.362,0.02,0,-0.72,-1.798
1970/01/01/05:36:22.135000,254,382,135000000,,-0.3978,0.163,0.09,0.1,0.368,0.02,0,-0.713,-1.805
1970/01/01/05:36:22.235000,255,382,234000000,,-0.4058,0.164,0.09,0.1,0.375,0.02,0,-0.707,-1.811
1970/01/01/05:36:22.335000,256,382,334000000,,-0.4118,0.164,0.09,0.1,0.381,0.02,0,-0.7,-1.818
1970/01/01/05:36:22.435000,257,382,435000000,,-0.4183,0.165,0.09,0.1,0.387,0.02,0,-0.694,-1.823
1970/01/01/05:36:22.535000,258,382,535000000,,-0.4244,0.165,0.09,0.1,0.393,0.02,0,-0.687,-1.83
1970/01/01/05:36:22.634000,259,382,634000000,,-0.429,0.166,0.09,0.1,0.398,0.02,0,-0.68,-1.838
1970/01/01/05:36:22.733000,260,382,733000000,,-0.4351,0.167,0.09,0.1,0.404,0.02,0,-0.673,-1.844
1970/01/01/05:36:22.834000,261,382,834000000,,-0.4334,0.169,0.09,0.1,0.406,0.02,0,-0.662,-1.86
1970/01/01/05:36:22.935000,262,382,935000000,,-0.4415,0.168,0.09,0.1,0.413,0.02,0,-0.656,-1.865
1970/01/01/05:36:23.035000,263,383,35000000,,-0.4365,0.172,0.09,0.1,0.414,0.02,0,-0.641,-1.885
1970/01/01/05:36:23.135000,264,383,135000000,,-0.4431,0.171,0.09,0.1,0.42,0.02,0,-0.635,-1.89
1970/01/01/05:36:23.233000,265,383,233000000,,-0.4427,0.173,0.09,0.1,0.423,0.02,0,-0.624,-1.903
1970/01/01/05:36:23.335000,266,383,335000000,,-0.442,0.174,0.09,0.1,0.426,0.02,0,-0.612,-1.917
1970/01/01/05:36:23.433000,267,383,432000000,,-0.4504,0.173,0.09,0.1,0.433,0.02,0,-0.607,-1.921
1970/01/01/05:36:23.535000,268,383,535000000,,-0.4431,0.177,0.09,0.1,0.433,0.02,0,-0.591,-1.941
1970/01/01/05:36:23.635000,269,383,635000000,,-0.4447,0.177,0.09,0.1,0.437,0.02,0,-0.581,-1.952
1970/01/01/05:36:23.735000,270,383,734000000,,-0.4514,0.176,0.09,0.1,0.443,0.02,0,-0.576,-1.955
1970/01/01/05:36:23.834000,271,383,834000000,,-0.4464,0.179,0.09,0.1,0.444,0.02,0,-0.562,-1.973
1970/01/01/05:36:23.935000,272,383,934000000,,-0.445,0.18,0.09,0.1,0.447,0.02,0,-0.549,-1.987
1970/01/01/05:36:24.033000,273,384,32000000,,-0.4512,0.179,0.09,0.1,0.453,0.02,0,-0.543,-1.99
1970/01/01/05:36:24.134000,274,384,134000000,,-0.4484,0.182,0.09,0.1,0.455,0.02,0,-0.531,-2.004
1970/01/01/05:36:24.235000,275,384,235000000,,-0.4439,0.184,0.09,0.1,0.457,0.02,0,-0.515,-2.022
1970/01/01/05:36:24.335000,276,384,335000000,,-0.45,0.182,0.09,0.1,0.463,0.02,0,-0.509,-2.024
1970/01/01/05:36:24.435000,277,384,434000000,,-0.45,0.184,0.09,0.1,0.466,0.02,0,-0.5,-2.032
1970/01/01/05:36:24.535000,278,384,534000000,,-0.4438,0.186,0.09,0.1,0.467,0.02,0,-0.484,-2.05
1970/01/01/05:36:24.635000,279,384,635000000,,-0.446,0.186,0.09,0.1,0.471,0.02,0,-0.476,-2.056
1970/01/01/05:36:24.734000,280,384,734000000,,-0.4517,0.185,0.09,0.1,0.477,0.02,0,-0.47,-2.058
1970/01/01/05:36:24.835000,281,384,834000000,,-0.4491,0.187,0.09,0.1,0.479,0.02,0,-0.459,-2.069
1970/01/01/05:36:24.934000,282,384,934000000,,-0.4408,0.189,0.09,0.1,0.479,0.02,0,-0.442,-2.086
1970/01/01/05:36:25.035000,283,385,34000000,,-0.4443,0.189,0.09,0.1,0.484,0.02,0,-0.434,-2.091
1970/01/01/05:36:25.135000,284,385,135000000,,-0.4484,0.188,0.09,0.1,0.489,0.02,0,-0.428,-2.092
1970/01/01/05:36:25.234000,285,385,233000000,,-0.4446,0.191,0.09,0.1,0.491,0.02,0,-0.415,-2.104
1970/01/01/05:36:25.335000,286,385,335000000,,-0.4372,0.192,0.09,0.1,0.491,0.02,0,-0.4,-2.118
1970/01/01/05:36:25.435000,287,385,435000000,,-0.439,0.191,0.09,0.1,0.495,0.02,0,-0.392,-2.121
1970/01/01/05:36:25.535000,288,385,535000000,,-0.4444,0.191,0.09,0.1,0.501,0.02,0,-0.386,-2.122
1970/01/01/05:36:25.634000,289,385,634000000,,-0.4395,0.193,0.09,0.1,0.502,0.02,0,-0.374,-2.133
1970/01/01/05:36:25.734000,290,385,734000000,,-0.4319,0.194,0.09,0.1,0.502,0.02,0,-0.359,-2.145
1970/01/01/05:36:25.834000,291,385,833000000,,-0.4374,0.193,0.09,0.1,0.508,0.02,0,-0.353,-2.146
1970/01/01/05:36:25.935000,292,385,934000000,,-0.4412,0.193,0.09,0.1,0.513,0.02,0,-0.347,-2.147
1970/01/01/05:36:26.035000,293,386,35000000,,-0.4337,0.195,0.09,0.1,0.513,0.02,0,-0.333,-2.158
1970/01/01/05:36:26.135000,294,386,135000000,,-0.4265,0.196,0.09,0.1,0.513,0.02,0,-0.319,-2.168
1970/01/01/05:36:26.235000,295,386,235000000,,-0.4318,0.195,0.09,0.1,0.519,0.02,0,-0.313,-2.168
1970/01/01/05:36:26.334000,296,386,334000000,,-0.4354,0.195,0.09,0.1,0.524,0.02,0,-0.307,-2.169
1970/01/01/05:36:26.435000,297,386,435000000,,-0.4284,0.197,0.09,0.1,0.524,0.02,0,-0.294,-2.178
1970/01/01/05:36:26.535000,298,386,534000000,,-0.4224,0.198,0.09,0.1,0.525,0.02,0,-0.28,-2.186
1970/01/01/05:36:26.635000,299,386,634000000,,-0.4261,0.197,0.09,0.1,0.53,0.02,0,-0.274,-2.186
1970/01/01/05:36:26.735000,300,386,734000000,,-0.4252,0.198,0.09,0.1,0.533,0.02,0,-0.265,-2.19
1970/01/01/05:36:26.834000,301,386,834000000,,-0.4176,0.199,0.09,0.1,0.533,0.02,0,-0.251,-2.198
1970/01/01/05:36:26.935000,302,386,935000000,,-0.4193,0.198,0.09,0.1,0.537,0.02,0,-0.244,-2.199
1970/01/01/05:36:27.035000,303,387,34000000,,-0.4214,0.198,0.09,0.1,0.541,0.02,0,-0.238,-2.199
1970/01/01/05:36:27.134000,304,387,134000000,,-0.4136,0.199,0.09,0.1,0.541,0.02,0,-0.224,-2.206
1970/01/01/05:36:27.235000,305,387,235000000,,-0.4128,0.199,0.09,0.1,0.544,0.02,0,-0.215,-2.209
1970/01/01/05:36:27.335000,306,387,335000000,,-0.4148,0.199,0.09,0.1,0.548,0.02,0,-0.209,-2.208
1970/01/01/05:36:27.433000,307,387,433000000,,-0.4118,0.199,0.09,0.1,0.55,0.02,0,-0.199,-2.212
1970/01/01/05:36:27.534000,308,387,534000000,,-0.4045,0.2,0.09,0.1,0.55,0.02,0,-0.186,-2.217
1970/01/01/05:36:27.633000,309,387,633000000,,-0.4079,0.199,0.09,0.1,0.555,0.02,0,-0.18,-2.216
1970/01/01/05:36:27.735000,310,387,735000000,,-0.4078,0.199,0.09,0.1,0.558,0.02,0,-0.173,-2.216
1970/01/01/05:36:27.834000,311,387,834000000,,-0.4004,0.2,0.09,0.1,0.558,0.02,0,-0.16,-2.221
1970/01/01/05:36:27.935000,312,387,935000000,,-0.3999,0.2,0.09,0.1,0.561,0.02,0,-0.152,-2.222
1970/01/01/05:36:28.034000,313,388,34000000,,-0.4017,0.2,0.09,0.1,0.565,0.02,0,-0.146,-2.22
1970/01/01/05:36:28.135000,314,388,134000000,,-0.396,0.201,0.09,0.1,0.566,0.02,0,-0.134,-2.224
1970/01/01/05:36:28.235000,315,388,234000000,,-0.3929,0.2,0.09,0.1,0.568,0.02,0,-0.124,-2.225
1970/01/01/05:36:28.335000,316,388,335000000,,-0.3946,0.2,0.09,0.1,0.572,0.02,0,-0.118,-2.223
1970/01/01/05:36:28.435000,317,388,434000000,,-0.3894,0.201,0.09,0.1,0.573,0.02,0,-0.107,-2.226
1970/01/01/05:36:28.535000,318,388,535000000,,-0.3868,0.2,0.09,0.1,0.575,0.02,0,-0.098,-2.226
1970/01/01/05:36:28.635000,319,388,635000000,,-0.3885,0.2,0.09,0.1,0.579,0.02,0,-0.092,-2.223
1970/01/01/05:36:28.735000,320,388,735000000,,-0.3807,0.201,0.09,0.1,0.579,0.02,0,-0.079,-2.226
1970/01/01/05:36:28.834000,321,388,834000000,,-0.3787,0.2,0.09,0.1,0.581,0.02,0,-0.071,-2.225
1970/01/01/05:36:28.934000,322,388,934000000,,-0.3802,0.2,0.09,0.1,0.585,0.02,0,-0.065,-2.222
1970/01/01/05:36:29.035000,323,389,35000000,,-0.373,0.2,0.09,0.1,0.585,0.02,0,-0.053,-2.224
1970/01/01/05:36:29.135000,324,389,134000000,,-0.3703,0.2,0.09,0.1,0.587,0.02,0,-0.044,-2.223
1970/01/01/05:36:29.235000,325,389,234000000,,-0.3717,0.2,0.09,0.1,0.591,0.02,0,-0.038,-2.22
1970/01/01/05:36:29.335000,326,389,335000000,,-0.3699,0.199,0.09,0.1,0.592,0.02,0,-0.033,-2.215
1970/01/01/05:36:29.436000,327,389,435000000,,-0.3694,0.198,0.09,0.1,0.592,0.02,0,-0.032,-2.208
1970/01/01/05:36:29.534000,328,389,534000000,,-0.3688,0.197,0.09,0.1,0.592,0.02,0,-0.031,-2.199
1970/01/01/05:36:29.635000,329,389,635000000,,-0.3688,0.196,0.09,0.1,0.592,0.02,0,-0.031,-2.19
1970/01/01/05:36:29.734000,330,389,734000000,,-0.3688,0.195,0.09,0.1,0.592,0.02,0,-0.031,-2.181
1970/01/01/05:36:29.835000,331,389,834000000,,-0.3701,0.195,0.09,0.1,0.593,0.02,0,-0.031,-2.172
1970/01/01/05:36:29.935000,332,389,934000000,,-0.3694,0.194,0.09,0.1,0.593,0.02,0,-0.03,-2.165
1970/01/01/05:36:30.035000,333,390,34000000,,-0.3694,0.193,0.09,0.1,0.593,0.02,0,-0.03,-2.156
1970/01/01/05:36:30.135000,334,390,134000000,,-0.3694,0.192,0.09,0.1,0.593,0.02,0,-0.03,-2.147
1970/01/01/05:36:30.234000,335,390,234000000,,-0.3688,0.192,0.09,0.1,0.593,0.02,0,-0.029,-2.139
1970/01/01/05:36:30.335000,336,390,335000000,,-0.3688,0.191,0.09,0.1,0.593,0.02,0,-0.029,-2.131
1970/01/01/05:36:30.434000,337,390,434000000,,-0.3688,0.19,0.09,0.1,0.593,0.02,0,-0.029,-2.122
1970/01/01/05:36:30.535000,338,390,534000000,,-0.3682,0.189,0.09,0.1,0.593,0.02,0,-0.028,-2.114
1970/01/01/05:36:30.635000,339,390,635000000,,-0.3683,0.188,0.09,0.1,0.593,0.02,0,-0.028,-2.104
1970/01/01/05:36:30.735000,340,390,734000000,,-0.3683,0.188,0.09,0.1,0.593,0.02,0,-0.028,-2.096
1970/01/01/05:36:30.835000,341,390,835000000,,-0.3695,0.187,0.09,0.1,0.594,0.02,0,-0.028,-2.087
1970/01/01/05:36:30.935000,342,390,935000000,,-0.3689,0.186,0.09,0.1,0.594,0.02,0,-0.027,-2.078
1970/01/01/05:36:31.034000,343,391,34000000,,-0.3689,0.185,0.09,0.1,0.594,0.02,0,-0.027,-2.07
1970/01/01/05:36:31.134000,344,391,134000000,,-0.3689,0.185,0.09,0.1,0.594,0.02,0,-0.027,-2.061
1970/01/01/05:36:31.234000,345,391,234000000,,-0.3689,0.184,0.09,0.1,0.594,0.02,0,-0.027,-2.053
1970/01/01/05:36:31.333000,346,391,333000000,,-0.3689,0.183,0.09,0.1,0.594,0.02,0,-0.027,-2.044
1970/01/01/05:36:31.434000,347,391,434000000,,-0.3683,0.182,0.09,0.1,0.594,0.02,0,-0.026,-2.035
1970/01/01/05:36:31.535000,348,391,534000000,,-0.3683,0.182,0.09,0.1,0.594,0.02,0,-0.026,-2.027
1970/01/01/05:36:31.635000,349,391,635000000,,-0.3683,0.181,0.09,0.1,0.594,0.02,0,-0.026,-2.017
1970/01/01/05:36:31.735000,350,391,735000000,,-0.3677,0.18,0.09,0.1,0.594,0.02,0,-0.025,-2.009
1970/01/01/05:36:31.835000,351,391,835000000,,-0.3689,0.179,0.09,0.1,0.595,0.02,0,-0.025,-1.999
1970/01/01/05:36:31.934000,352,391,934000000,,-0.3689,0.178,0.09,0.1,0.595,0.02,0,-0.025,-1.99
1970/01/01/05:36:32.033000,353,392,33000000,,-0.3683,0.177,0.09,0.1,0.595,0.02,0,-0.024,-1.981
1970/01/01/05:36:32.135000,354,392,135000000,,-0.3683,0.177,0.09,0.1,0.595,0.02,0,-0.024,-1.973
1970/01/01/05:36:32.235000,355,392,235000000,,-0.3683,0.176,0.09,0.1,0.595,0.02,0,-0.024,-1.964
1970/01/01/05:36:32.335000,356,392,334000000,,-0.3683,0.175,0.09,0.1,0.595,0.02,0,-0.024,-1.955
1970/01/01/05:36:32.434000,357,392,433000000,,-0.3683,0.174,0.09,0.1,0.595,0.02,0,-0.024,-1.946
1970/01/01/05:36:32.535000,358,392,535000000,,-0.3677,0.174,0.09,0.1,0.595,0.02,0,-0.023,-1.938
1970/01/01/05:36:32.635000,359,392,635000000,,-0.3677,0.173,0.09,0.1,0.595,0.02,0,-0.023,-1.93
1970/01/01/05:36:32.735000,360,392,735000000,,-0.3677,0.172,0.09,0.1,0.595,0.02,0,-0.023,-1.921
1970/01/01/05:36:32.835000,361,392,835000000,,-0.3677,0.171,0.09,0.1,0.595,0.02,0,-0.023,-1.913
1970/01/01/05:36:32.935000,362,392,934000000,,-0.3671,0.17,0.09,0.1,0.595,0.02,0,-0.022,-1.904
1970/01/01/05:36:33.033000,363,393,33000000,,-0.3683,0.17,0.09,0.1,0.596,0.02,0,-0.022,-1.896
1970/01/01/05:36:33.134000,364,393,134000000,,-0.3683,0.169,0.09,0.1,0.596,0.02,0,-0.022,-1.888
1970/01/01/05:36:33.235000,365,393,235000000,,-0.3683,0.168,0.09,0.1,0.596,0.02,0,-0.022,-1.879
1970/01/01/05:36:33.335000,366,393,335000000,,-0.3677,0.167,0.09,0.1,0.596,0.02,0,-0.021,-1.87
1970/01/01/05:36:33.435000,367,393,434000000,,-0.3677,0.167,0.09,0.1,0.596,0.02,0,-0.021,-1.862
1970/01/01/05:36:33.535000,368,393,535000000,,-0.3677,0.166,0.09,0.1,0.596,0.02,0,-0.021,-1.853
1970/01/01/05:36:33.635000,369,393,635000000,,-0.3677,0.165,0.09,0.1,0.596,0.02,0,-0.021,-1.845
1970/01/01/05:36:33.735000,370,393,735000000,,-0.3671,0.164,0.09,0.1,0.596,0.02,0,-0.02,-1.836
1970/01/01/05:36:33.835000,371,393,834000000,,-0.3671,0.164,0.09,0.1,0.596,0.02,0,-0.02,-1.828
1970/01/01/05:36:33.935000,372,393,934000000,,-0.3671,0.163,0.09,0.1,0.596,0.02,0,-0.02,-1.819
1970/01/01/05:36:34.035000,373,394,35000000,,-0.3671,0.162,0.09,0.1,0.596,0.02,0,-0.02,-1.809
1970/01/01/05:36:34.134000,374,394,134000000,,-0.3671,0.161,0.09,0.1,0.596,0.02,0,-0.02,-1.801
1970/01/01/05:36:34.234000,375,394,234000000,,-0.3665,0.16,0.09,0.1,0.596,0.02,0,-0.019,-1.792
1970/01/01/05:36:34.335000,376,394,335000000,,-0.3665,0.16,0.09,0.1,0.596,0.02,0,-0.019,-1.783
1970/01/01/05:36:34.435000,377,394,435000000,,-0.3678,0.159,0.09,0.1,0.597,0.02,0,-0.019,-1.775
1970/01/01/05:36:34.535000,378,394,534000000,,-0.3678,0.158,0.09,0.1,0.597,0.02,0,-0.019,-1.766
1970/01/01/05:36:34.635000,379,394,634000000,,-0.3678,0.157,0.09,0.1,0.597,0.02,0,-0.019,-1.757
1970/01/01/05:36:34.735000,380,394,735000000,,-0.3671,0.157,0.09,0.1,0.597,0.02,0,-0.018,-1.749
1970/01/01/05:36:34.835000,381,394,835000000,,-0.3672,0.156,0.09,0.1,0.597,0.02,0,-0.018,-1.74
1970/01/01/05:36:34.934000,382,394,934000000,,-0.3672,0.155,0.09,0.1,0.597,0.02,0,-0.018,-1.73
1970/01/01/05:36:35.033000,383,395,33000000,,-0.3672,0.154,0.09,0.1,0.597,0.02,0,-0.018,-1.722
1970/01/01/05:36:35.134000,384,395,134000000,,-0.3665,0.153,0.09,0.1,0.597,0.02,0,-0.017,-1.714
1970/01/01/05:36:35.235000,385,395,234000000,,-0.3666,0.153,0.09,0.1,0.597,0.02,0,-0.017,-1.705
1970/01/01/05:36:35.335000,386,395,334000000,,-0.3666,0.152,0.09,0.1,0.597,0.02,0,-0.017,-1.696
1970/01/01/05:36:35.435000,387,395,434000000,,-0.3666,0.151,0.09,0.1,0.597,0.02,0,-0.017,-1.688
1970/01/01/05:36:35.534000,388,395,534000000,,-0.3666,0.15,0.09,0.1,0.597,0.02,0,-0.017,-1.679
1970/01/01/05:36:35.634000,389,395,634000000,,-0.3666,0.149,0.09,0.1,0.597,0.02,0,-0.017,-1.669
1970/01/01/05:36:35.735000,390,395,735000000,,-0.3659,0.148,0.09,0.1,0.597,0.02,0,-0.016,-1.66
1970/01/01/05:36:35.834000,391,395,833000000,,-0.366,0.148,0.09,0.1,0.597,0.02,0,-0.016,-1.651
1970/01/01/05:36:35.934000,392,395,934000000,,-0.366,0.147,0.09,0.1,0.597,0.02,0,-0.016,-1.643
1970/01/01/05:36:36.034000,393,396,33000000,,-0.366,0.146,0.09,0.1,0.597,0.02,0,-0.016,-1.634
1970/01/01/05:36:36.133000,394,396,133000000,,-0.3672,0.145,0.09,0.1,0.598,0.02,0,-0.016,-1.625
1970/01/01/05:36:36.235000,395,396,235000000,,-0.3666,0.145,0.09,0.1,0.598,0.02,0,-0.015,-1.616
1970/01/01/05:36:36.333000,396,396,333000000,,-0.3666,0.144,0.09,0.1,0.598,0.02,0,-0.015,-1.608
1970/01/01/05:36:36.434000,397,396,434000000,,-0.3666,0.143,0.09,0.1,0.598,0.02,0,-0.015,-1.599
1970/01/01/05:36:36.534000,398,396,533000000,,-0.3666,0.142,0.09,0.1,0.598,0.02,0,-0.015,-1.59
1970/01/01/05:36:36.635000,399,396,635000000,,-0.3666,0.141,0.09,0.1,0.598,0.02,0,-0.015,-1.581
1970/01/01/05:36:36.735000,400,396,734000000,,-0.366,0.141,0.09,0.1,0.598,0.02,0,-0.014,-1.573
1970/01/01/05:36:36.835000,401,396,835000000,,-0.366,0.14,0.09,0.1,0.598,0.02,0,-0.014,-1.564
1970/01/01/05:36:36.935000,402,396,934000000,,-0.366,0.139,0.09,0.1,0.598,0.02,0,-0.014,-1.556
1970/01/01/05:36:37.034000,403,397,34000000,,-0.366,0.138,0.09,0.1,0.598,0.02,0,-0.014,-1.547
1970/01/01/05:36:37.135000,404,397,135000000,,-0.366,0.138,0.09,0.1,0.598,0.02,0,-0.014,-1.538
1970/01/01/05:36:37.234000,405,397,234000000,,-0.366,0.137,0.09,0.1,0.598,0.02,0,-0.014,-1.529
1970/01/01/05:36:37.334000,406,397,334000000,,-0.3654,0.136,0.09,0.1,0.598,0.02,0,-0.013,-1.521
1970/01/01/05:36:37.435000,407,397,435000000,,-0.3654,0.135,0.09,0.1,0.598,0.02,0,-0.013,-1.513
1970/01/01/05:36:37.534000,408,397,534000000,,-0.3654,0.134,0.09,0.1,0.598,0.02,0,-0.013,-1.504
1970/01/01/05:36:37.635000,409,397,635000000,,-0.3654,0.134,0.09,0.1,0.598,0.02,0,-0.013,-1.496
1970/01/01/05:36:37.735000,410,397,735000000,,-0.3648,0.133,0.09,0.1,0.598,0.02,0,-0.012,-1.487
1970/01/01/05:36:37.835000,411,397,835000000,,-0.3648,0.132,0.09,0.1,0.598,0.02,0,-0.012,-1.478
1970/01/01/05:36:37.935000,412,397,935000000,,-0.3648,0.132,0.09,0.1,0.598,0.02,0,-0.012,-1.47
1970/01/01/05:36:38.035000,413,398,34000000,,-0.3648,0.131,0.09,0.1,0.598,0.02,0,-0.012,-1.461
1970/01/01/05:36:38.134000,414,398,134000000,,-0.3648,0.13,0.09,0.1,0.598,0.02,0,-0.012,-1.453
1970/01/01/05:36:38.235000,415,398,235000000,,-0.3648,0.129,0.09,0.1,0.598,0.02,0,-0.012,-1.444
1970/01/01/05:36:38.335000,416,398,335000000,,-0.3648,0.128,0.09,0.1,0.598,0.02,0,-0.012,-1.435
1970/01/01/05:36:38.435000,417,398,435000000,,-0.3642,0.127,0.09,0.1,0.598,0.02,0,-0.011,-1.425
1970/01/01/05:36:38.535000,418,398,535000000,,-0.3642,0.127,0.09,0.1,0.598,0.02,0,-0.011,-1.417
1970/01/01/05:36:38.635000,419,398,635000000,,-0.3642,0.126,0.09,0.1,0.598,0.02,0,-0.011,-1.408
1970/01/01/05:36:38.735000,420,398,735000000,,-0.3642,0.125,0.09,0.1,0.598,0.02,0,-0.011,-1.399
1970/01/01/05:36:38.834000,421,398,834000000,,-0.3654,0.124,0.09,0.1,0.599,0.02,0,-0.011,-1.39
1970/01/01/05:36:38.935000,422,398,935000000,,-0.3654,0.124,0.09,0.1,0.599,0.02,0,-0.011,-1.382
1970/01/01/05:36:39.035000,423,399,35000000,,-0.3648,0.123,0.09,0.1,0.599,0.02,0,-0.01,-1.373
1970/01/01/05:36:39.135000,424,399,134000000,,-0.3648,0.122,0.09,0.1,0.599,0.02,0,-0.01,-1.365
1970/01/01/05:36:39.235000,425,399,235000000,,-0.3648,0.121,0.09,0.1,0.599,0.02,0,-0.01,-1.356
1970/01/01/05:36:39.335000,426,399,335000000,,-0.3648,0.12,0.09,0.1,0.599,0.02,0,-0.01,-1.346
1970/01/01/05:36:39.435000,427,399,435000000,,-0.3648,0.119,0.09,0.1,0.599,0.02,0,-0.01,-1.336
1970/01/01/05:36:39.535000,428,399,535000000,,-0.3642,0.119,0.09,0.1,0.599,0.02,0,-0.009,-1.328
1970/01/01/05:36:39.636000,429,399,635000000,,-0.3642,0.118,0.09,0.1,0.599,0.02,0,-0.009,-1.319
1970/01/01/05:36:39.735000,430,399,734000000,,-0.3642,0.117,0.09,0.1,0.599,0.02,0,-0.009,-1.311
1970/01/01/05:36:39.835000,431,399,835000000,,-0.3642,0.116,0.09,0.1,0.599,0.02,0,-0.009,-1.302
1970/01/01/05:36:39.934000,432,399,934000000,,-0.3642,0.115,0.09,0.1,0.599,0.02,0,-0.009,-1.293
1970/01/01/05:36:40.035000,433,400,35000000,,-0.3642,0.115,0.09,0.1,0.599,0.02,0,-0.009,-1.284
1970/01/01/05:36:40.135000,434,400,135000000,,-0.3642,0.114,0.09,0.1,0.599,0.02,0,-0.009,-1.276
1970/01/01/05:36:40.235000,435,400,234000000,,-0.3636,0.113,0.09,0.1,0.599,0.02,0,-0.008,-1.267
1970/01/01/05:36:40.335000,436,400,335000000,,-0.3636,0.112,0.09,0.1,0.599,0.02,0,-0.008,-1.258
1970/01/01/05:36:40.434000,437,400,434000000,,-0.3636,0.111,0.09,0.1,0.599,0.02,0,-0.008,-1.248
1970/01/01/05:36:40.535000,438,400,534000000,,-0.3636,0.111,0.09,0.1,0.599,0.02,0,-0.008,-1.239
