time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.angular_vel,.linear_vel,.kp_dist,.kd_dist,.kp_angle,.kd_angle,.y_offset,.fork_angle,.dist_2_pallet
1970/01/01/05:30:39.194000,1,0,0,,0.7824,0.282,0.09,0.1,-1.377,0.02,1.377,0.809,3.163
1970/01/01/05:30:39.295000,2,0,0,,0.7588,0.28,0.09,0.1,-1.374,0.02,1.374,0.822,3.14
1970/01/01/05:30:39.395000,3,0,0,,0.7255,0.277,0.09,0.1,-1.368,0.02,1.368,0.838,3.112
1970/01/01/05:30:39.494000,4,0,0,,0.7001,0.275,0.09,0.1,-1.364,0.02,1.364,0.851,3.087
1970/01/01/05:30:39.593000,5,0,0,,0.6722,0.273,0.09,0.1,-1.36,0.02,1.36,0.866,3.061
1970/01/01/05:30:39.696000,6,0,0,,0.6427,0.27,0.09,0.1,-1.355,0.02,1.355,0.881,3.034
1970/01/01/05:30:39.795000,7,0,0,,0.6195,0.268,0.09,0.1,-1.352,0.02,1.352,0.894,3.009
1970/01/01/05:30:39.895000,8,0,0,,0.5873,0.265,0.09,0.1,-1.346,0.02,1.346,0.91,2.98
1970/01/01/05:30:39.995000,9,0,0,,0.5552,0.262,0.09,0.1,-1.34,0.02,1.34,0.926,2.949
1970/01/01/05:30:40.095000,10,0,0,,0.5234,0.26,0.09,0.1,-1.334,0.02,1.334,0.942,2.918
1970/01/01/05:30:40.195000,11,0,0,,0.4961,0.257,0.09,0.1,-1.329,0.02,1.329,0.956,2.888
1970/01/01/05:30:40.295000,12,0,0,,0.4619,0.253,0.09,0.1,-1.322,0.02,1.322,0.973,2.854
1970/01/01/05:30:40.395000,13,0,0,,0.4236,0.25,0.09,0.1,-1.314,0.02,1.314,0.992,2.817
1970/01/01/05:30:40.495000,14,0,0,,0.39,0.247,0.09,0.1,-1.307,0.02,1.307,1.009,2.781
1970/01/01/05:30:40.595000,15,0,0,,0.3567,0.243,0.09,0.1,-1.3,0.02,1.3,1.026,2.744
1970/01/01/05:30:40.695000,16,0,0,,0.3197,0.239,0.09,0.1,-1.292,0.02,1.292,1.045,2.704
1970/01/01/05:30:40.795000,17,0,0,,0.287,0.236,0.09,0.1,-1.285,0.02,1.285,1.062,2.665
1970/01/01/05:30:40.895000,18,0,0,,0.2508,0.232,0.09,0.1,-1.277,0.02,1.277,1.081,2.624
1970/01/01/05:30:40.995000,19,0,0,,0.2202,0.229,0.09,0.1,-1.27,0.02,1.27,1.097,2.587
1970/01/01/05:30:41.095000,20,0,0,,0.167,0.22,0.09,0.1,-1.259,0.02,1.259,1.127,2.521
1970/01/01/05:30:41.195000,21,0,0,,0.1394,0.22,0.09,0.1,-1.252,0.02,1.252,1.141,2.485
1970/01/01/05:30:41.296000,22,0,0,,0.1088,0.216,0.09,0.1,-1.245,0.02,1.245,1.158,2.444
1970/01/01/05:30:41.394000,23,0,0,,0.076,0.211,0.09,0.1,-1.237,0.02,1.237,1.176,2.399
1970/01/01/05:30:41.495000,24,0,0,,0.0484,0.208,0.09,0.1,-1.23,0.02,1.23,1.191,2.36
1970/01/01/05:30:41.595000,25,0,0,,0.0164,0.204,0.09,0.1,-1.222,0.02,1.222,1.209,2.316
1970/01/01/05:30:41.696000,26,0,0,,0.0117,0.2,0.09,0.1,-1.215,0.02,1.215,1.225,2.274
1970/01/01/05:30:41.795000,27,0,0,,0.0394,0.196,0.09,0.1,-1.208,0.02,1.208,1.241,2.231
1970/01/01/05:30:41.896000,28,0,0,,0.0656,0.193,0.09,0.1,-1.201,0.02,1.201,1.256,2.192
1970/01/01/05:30:41.995000,29,0,0,,0.0903,0.19,0.09,0.1,-1.194,0.02,1.194,1.27,2.154
1970/01/01/05:30:42.096000,30,0,0,,0.1136,0.187,0.09,0.1,-1.188,0.02,1.188,1.284,2.116
1970/01/01/05:30:42.195000,31,0,0,,0.1378,0.183,0.09,0.1,-1.181,0.02,1.181,1.298,2.077
1970/01/01/05:30:42.294000,32,0,0,,0.1594,0.18,0.09,0.1,-1.175,0.02,1.175,1.311,2.04
1970/01/01/05:30:42.396000,33,0,0,,0.183,0.176,0.09,0.1,-1.168,0.02,1.168,1.325,1.999
1970/01/01/05:30:42.496000,34,0,0,,0.2074,0.172,0.09,0.1,-1.161,0.02,1.161,1.34,1.958
1970/01/01/05:30:42.596000,35,0,0,,0.2283,0.169,0.09,0.1,-1.155,0.02,1.155,1.353,1.92
1970/01/01/05:30:42.695000,36,0,0,,0.2478,0.166,0.09,0.1,-1.149,0.02,1.149,1.365,1.886
1970/01/01/05:30:42.795000,37,0,0,,0.2671,0.163,0.09,0.1,-1.143,0.02,1.143,1.377,1.85
1970/01/01/05:30:42.895000,38,0,0,,0.2873,0.159,0.09,0.1,-1.137,0.02,1.137,1.39,1.811
1970/01/01/05:30:42.995000,39,0,0,,0.3061,0.156,0.09,0.1,-1.131,0.02,1.131,1.402,1.776
1970/01/01/05:30:43.096000,40,0,0,,0.3237,0.153,0.09,0.1,-1.125,0.02,1.125,1.413,1.742
1970/01/01/05:30:43.196000,41,0,0,,0.341,0.15,0.09,0.1,-1.119,0.02,1.119,1.424,1.707
1970/01/01/05:30:43.294000,42,0,0,,0.3584,0.147,0.09,0.1,-1.114,0.02,1.114,1.436,1.672
1970/01/01/05:30:43.395000,43,0,0,,0.3753,0.144,0.09,0.1,-1.108,0.02,1.108,1.447,1.64
1970/01/01/05:30:43.496000,44,0,0,,0.3891,0.142,0.09,0.1,-1.103,0.02,1.103,1.456,1.609
1970/01/01/05:30:43.596000,45,0,0,,0.4048,0.139,0.09,0.1,-1.098,0.02,1.098,1.467,1.576
1970/01/01/05:30:43.695000,46,0,0,,0.4205,0.136,0.09,0.1,-1.093,0.02,1.093,1.478,1.543
1970/01/01/05:30:43.795000,47,0,0,,0.4338,0.133,0.09,0.1,-1.088,0.02,1.088,1.487,1.513
1970/01/01/05:30:43.895000,48,0,0,,0.4481,0.13,0.09,0.1,-1.083,0.02,1.083,1.497,1.482
1970/01/01/05:30:43.996000,49,0,0,,0.4622,0.127,0.09,0.1,-1.078,0.02,1.078,1.507,1.451
1970/01/01/05:30:44.096000,50,0,0,,0.4751,0.125,0.09,0.1,-1.073,0.02,1.073,1.516,1.422
1970/01/01/05:30:44.195000,51,0,0,,0.4878,0.123,0.09,0.1,-1.068,0.02,1.068,1.525,1.394
1970/01/01/05:30:44.294000,52,0,0,,0.5004,0.12,0.09,0.1,-1.063,0.02,1.063,1.534,1.365
1970/01/01/05:30:44.396000,53,0,0,,0.5113,0.118,0.09,0.1,-1.059,0.02,1.059,1.542,1.337
1970/01/01/05:30:44.494000,54,0,0,,0.5225,0.115,0.09,0.1,-1.054,0.02,1.054,1.55,1.311
1970/01/01/05:30:44.595000,55,0,0,,0.5332,0.113,0.09,0.1,-1.05,0.02,1.05,1.558,1.285
1970/01/01/05:30:44.695000,56,0,0,,0.5437,0.111,0.09,0.1,-1.046,0.02,1.046,1.566,1.259
1970/01/01/05:30:44.795000,57,0,0,,0.5546,0.108,0.09,0.1,-1.041,0.02,1.041,1.574,1.233
1970/01/01/05:30:44.895000,58,0,0,,0.5639,0.106,0.09,0.1,-1.037,0.02,1.037,1.581,1.209
1970/01/01/05:30:44.996000,59,0,0,,0.5741,0.104,0.09,0.1,-1.033,0.02,1.033,1.589,1.184
1970/01/01/05:30:45.096000,60,0,0,,0.5822,0.102,0.09,0.1,-1.029,0.02,1.029,1.595,1.162
1970/01/01/05:30:45.195000,61,0,0,,0.5922,0.1,0.09,0.1,-1.025,0.02,1.025,1.603,1.137
1970/01/01/05:30:45.296000,62,0,0,,0.6011,0.098,0.09,0.1,-1.021,0.02,1.021,1.61,1.114
1970/01/01/05:30:45.395000,63,0,0,,0.6086,0.096,0.09,0.1,-1.018,0.02,1.018,1.616,1.091
1970/01/01/05:30:45.494000,64,0,0,,0.6173,0.094,0.09,0.1,-1.014,0.02,1.014,1.623,1.069
1970/01/01/05:30:45.596000,65,0,0,,0.625,0.092,0.09,0.1,-1.01,0.02,1.01,1.629,1.048
1970/01/01/05:30:45.694000,66,0,0,,0.6332,0.09,0.09,0.1,-1.007,0.02,1.007,1.636,1.027
1970/01/01/05:30:45.794000,67,0,0,,0.6407,0.089,0.09,0.1,-1.003,0.02,1.003,1.642,1.007
1970/01/01/05:30:45.895000,68,0,0,,0.6462,0.087,0.09,0.1,-0.999,0.02,0.999,1.646,0.99
1970/01/01/05:30:45.995000,69,0,0,,0.647,0.089,0.09,0.1,-0.994,0.02,0.994,1.645,0.988
1970/01/01/05:30:46.095000,70,0,0,,0.6429,0.091,0.09,0.1,-0.992,0.02,0.992,1.64,1
1970/01/01/05:30:46.194000,71,0,0,,0.638,0.092,0.09,0.1,-0.989,0.02,0.989,1.634,1.012
1970/01/01/05:30:46.295000,72,0,0,,0.634,0.094,0.09,0.1,-0.986,0.02,0.986,1.629,1.025
1970/01/01/05:30:46.394000,73,0,0,,0.6301,0.094,0.09,0.1,-0.983,0.02,0.983,1.624,1.036
1970/01/01/05:30:46.495000,74,0,0,,0.6253,0.096,0.09,0.1,-0.98,0.02,0.98,1.618,1.049
1970/01/01/05:30:46.594000,75,0,0,,0.6205,0.097,0.09,0.1,-0.977,0.02,0.977,1.612,1.061
1970/01/01/05:30:46.695000,76,0,0,,0.6159,0.098,0.09,0.1,-0.973,0.02,0.973,1.606,1.075
1970/01/01/05:30:46.794000,77,0,0,,0.6112,0.099,0.09,0.1,-0.97,0.02,0.97,1.6,1.089
1970/01/01/05:30:46.895000,78,0,0,,0.6083,0.1,0.09,0.1,-0.967,0.02,0.967,1.596,1.097
1970/01/01/05:30:46.993000,79,0,0,,0.6026,0.102,0.09,0.1,-0.964,0.02,0.964,1.589,1.115
1970/01/01/05:30:47.096000,80,0,0,,0.5991,0.102,0.09,0.1,-0.96,0.02,0.96,1.584,1.124
1970/01/01/05:30:47.195000,81,0,0,,0.5934,0.104,0.09,0.1,-0.957,0.02,0.957,1.577,1.139
1970/01/01/05:30:47.295000,82,0,0,,0.5899,0.105,0.09,0.1,-0.953,0.02,0.953,1.572,1.151
1970/01/01/05:30:47.395000,83,0,0,,0.5856,0.106,0.09,0.1,-0.949,0.02,0.949,1.566,1.162
1970/01/01/05:30:47.495000,84,0,0,,0.5791,0.108,0.09,0.1,-0.946,0.02,0.946,1.558,1.181
1970/01/01/05:30:47.595000,85,0,0,,0.5765,0.108,0.09,0.1,-0.942,0.02,0.942,1.554,1.188
1970/01/01/05:30:47.694000,86,0,0,,0.571,0.11,0.09,0.1,-0.939,0.02,0.939,1.547,1.205
1970/01/01/05:30:47.794000,87,0,0,,0.5657,0.111,0.09,0.1,-0.935,0.02,0.935,1.54,1.218
1970/01/01/05:30:47.895000,88,0,0,,0.5623,0.112,0.09,0.1,-0.931,0.02,0.931,1.535,1.229
1970/01/01/05:30:47.994000,89,0,0,,0.5542,0.115,0.09,0.1,-0.922,0.02,0.922,1.523,1.253
1970/01/01/05:30:48.094000,90,0,0,,0.5472,0.117,0.09,0.1,-0.918,0.02,0.918,1.514,1.274
1970/01/01/05:30:48.194000,91,0,0,,0.5403,0.118,0.09,0.1,-0.914,0.02,0.914,1.505,1.293
1970/01/01/05:30:48.295000,92,0,0,,0.5381,0.118,0.09,0.1,-0.909,0.02,0.909,1.501,1.301
1970/01/01/05:30:48.396000,93,0,0,,0.5319,0.12,0.09,0.1,-0.906,0.02,0.906,1.493,1.317
1970/01/01/05:30:48.494000,94,0,0,,0.5271,0.121,0.09,0.1,-0.901,0.02,0.901,1.486,1.332
1970/01/01/05:30:48.594000,95,0,0,,0.523,0.122,0.09,0.1,-0.897,0.02,0.897,1.48,1.343
1970/01/01/05:30:48.694000,96,0,0,,0.5171,0.124,0.09,0.1,-0.893,0.02,0.893,1.472,1.361
1970/01/01/05:30:48.795000,97,0,0,,0.5142,0.124,0.09,0.1,-0.888,0.02,0.888,1.467,1.37
1970/01/01/05:30:48.895000,98,0,0,,0.5075,0.127,0.09,0.1,-0.884,0.02,0.884,1.458,1.389
1970/01/01/05:30:48.996000,99,0,0,,0.5054,0.126,0.09,0.1,-0.879,0.02,0.879,1.454,1.396
1970/01/01/05:30:49.096000,100,0,0,,0.4989,0.13,0.09,0.1,-0.875,0.02,0.875,1.445,1.417
1970/01/01/05:30:49.195000,101,0,0,,0.4951,0.129,0.09,0.1,-0.87,0.02,0.87,1.439,1.426
1970/01/01/05:30:49.293000,102,0,0,,0.4894,0.132,0.09,0.1,-0.866,0.02,0.866,1.431,1.443
1970/01/01/05:30:49.393000,103,0,0,,0.4848,0.132,0.09,0.1,-0.861,0.02,0.861,1.424,1.456
1970/01/01/05:30:49.495000,104,0,0,,0.4811,0.133,0.09,0.1,-0.856,0.02,0.856,1.418,1.467
1970/01/01/05:30:49.596000,105,0,0,,0.4747,0.136,0.09,0.1,-0.852,0.02,0.852,1.409,1.486
1970/01/01/05:30:49.695000,106,0,0,,0.472,0.135,0.09,0.1,-0.846,0.02,0.846,1.404,1.494
1970/01/01/05:30:49.795000,107,0,0,,0.466,0.138,0.09,0.1,-0.841,0.02,0.841,1.395,1.513
1970/01/01/05:30:49.895000,108,0,0,,0.4623,0.138,0.09,0.1,-0.836,0.02,0.836,1.389,1.525
1970/01/01/05:30:49.995000,109,0,0,,0.4579,0.14,0.09,0.1,-0.831,0.02,0.831,1.382,1.537
1970/01/01/05:30:50.094000,110,0,0,,0.4527,0.142,0.09,0.1,-0.826,0.02,0.826,1.374,1.554
1970/01/01/05:30:50.196000,111,0,0,,0.4483,0.142,0.09,0.1,-0.821,0.02,0.821,1.367,1.566
1970/01/01/05:30:50.295000,112,0,0,,0.4431,0.144,0.09,0.1,-0.816,0.02,0.816,1.359,1.581
1970/01/01/05:30:50.395000,113,0,0,,0.4375,0.145,0.09,0.1,-0.81,0.02,0.81,1.35,1.597
1970/01/01/05:30:50.494000,114,0,0,,0.4339,0.146,0.09,0.1,-0.805,0.02,0.805,1.344,1.607
1970/01/01/05:30:50.595000,115,0,0,,0.4291,0.147,0.09,0.1,-0.799,0.02,0.799,1.336,1.622
1970/01/01/05:30:50.694000,116,0,0,,0.4241,0.149,0.09,0.1,-0.794,0.02,0.794,1.328,1.638
1970/01/01/05:30:50.796000,117,0,0,,0.42,0.15,0.09,0.1,-0.788,0.02,0.788,1.321,1.649
1970/01/01/05:30:50.895000,118,0,0,,0.416,0.151,0.09,0.1,-0.782,0.02,0.782,1.314,1.663
1970/01/01/05:30:50.995000,119,0,0,,0.4103,0.153,0.09,0.1,-0.777,0.02,0.777,1.305,1.679
1970/01/01/05:30:51.095000,120,0,0,,0.4066,0.153,0.09,0.1,-0.77,0.02,0.77,1.298,1.689
1970/01/01/05:30:51.195000,121,0,0,,0.4019,0.155,0.09,0.1,-0.764,0.02,0.764,1.29,1.704
1970/01/01/05:30:51.295000,122,0,0,,0.397,0.156,0.09,0.1,-0.759,0.02,0.759,1.282,1.719
1970/01/01/05:30:51.395000,123,0,0,,0.3924,0.157,0.09,0.1,-0.753,0.02,0.753,1.274,1.732
1970/01/01/05:30:51.495000,124,0,0,,0.3892,0.158,0.09,0.1,-0.747,0.02,0.747,1.268,1.742
1970/01/01/05:30:51.595000,125,0,0,,0.3839,0.16,0.09,0.1,-0.741,0.02,0.741,1.259,1.757
1970/01/01/05:30:51.696000,126,0,0,,0.3793,0.161,0.09,0.1,-0.735,0.02,0.735,1.251,1.771
1970/01/01/05:30:51.795000,127,0,0,,0.3749,0.161,0.09,0.1,-0.728,0.02,0.728,1.243,1.782
1970/01/01/05:30:51.896000,128,0,0,,0.3704,0.163,0.09,0.1,-0.722,0.02,0.722,1.235,1.797
1970/01/01/05:30:51.996000,129,0,0,,0.3661,0.164,0.09,0.1,-0.715,0.02,0.715,1.227,1.81
1970/01/01/05:30:52.096000,130,0,0,,0.3609,0.165,0.09,0.1,-0.709,0.02,0.709,1.218,1.823
1970/01/01/05:30:52.194000,131,0,0,,0.3573,0.166,0.09,0.1,-0.702,0.02,0.702,1.211,1.835
1970/01/01/05:30:52.296000,132,0,0,,0.3522,0.168,0.09,0.1,-0.696,0.02,0.696,1.202,1.85
1970/01/01/05:30:52.396000,133,0,0,,0.3473,0.169,0.09,0.1,-0.689,0.02,0.689,1.193,1.865
1970/01/01/05:30:52.495000,134,0,0,,0.3431,0.17,0.09,0.1,-0.682,0.02,0.682,1.185,1.877
1970/01/01/05:30:52.595000,135,0,0,,0.3395,0.171,0.09,0.1,-0.675,0.02,0.675,1.178,1.887
1970/01/01/05:30:52.696000,136,0,0,,0.3346,0.172,0.09,0.1,-0.669,0.02,0.669,1.169,1.901
1970/01/01/05:30:52.794000,137,0,0,,0.3297,0.174,0.09,0.1,-0.662,0.02,0.662,1.16,1.914
1970/01/01/05:30:52.895000,138,0,0,,0.3256,0.175,0.09,0.1,-0.655,0.02,0.655,1.152,1.927
1970/01/01/05:30:52.996000,139,0,0,,0.3216,0.175,0.09,0.1,-0.647,0.02,0.647,1.144,1.937
1970/01/01/05:30:53.094000,140,0,0,,0.3175,0.177,0.09,0.1,-0.64,0.02,0.64,1.136,1.949
1970/01/01/05:30:53.196000,141,0,0,,0.3127,0.178,0.09,0.1,-0.633,0.02,0.633,1.127,1.962
1970/01/01/05:30:53.295000,142,0,0,,0.3086,0.179,0.09,0.1,-0.626,0.02,0.626,1.119,1.974
1970/01/01/05:30:53.393000,143,0,0,,0.304,0.18,0.09,0.1,-0.619,0.02,0.619,1.11,1.986
1970/01/01/05:30:53.495000,144,0,0,,0.3,0.181,0.09,0.1,-0.611,0.02,0.611,1.102,1.997
1970/01/01/05:30:53.596000,145,0,0,,0.296,0.182,0.09,0.1,-0.604,0.02,0.604,1.094,2.008
1970/01/01/05:30:53.695000,146,0,0,,0.292,0.183,0.09,0.1,-0.596,0.02,0.596,1.086,2.019
1970/01/01/05:30:53.794000,147,0,0,,0.2875,0.184,0.09,0.1,-0.589,0.02,0.589,1.077,2.031
1970/01/01/05:30:53.894000,148,0,0,,0.2829,0.185,0.09,0.1,-0.582,0.02,0.582,1.068,2.043
1970/01/01/05:30:53.995000,149,0,0,,0.279,0.186,0.09,0.1,-0.574,0.02,0.574,1.06,2.054
1970/01/01/05:30:54.094000,150,0,0,,0.275,0.187,0.09,0.1,-0.567,0.02,0.567,1.052,2.064
1970/01/01/05:30:54.195000,151,0,0,,0.2711,0.187,0.09,0.1,-0.559,0.02,0.559,1.044,2.073
1970/01/01/05:30:54.295000,152,0,0,,0.2672,0.188,0.09,0.1,-0.551,0.02,0.551,1.036,2.083
1970/01/01/05:30:54.395000,153,0,0,,0.2628,0.19,0.09,0.1,-0.543,0.02,0.543,1.027,2.094
1970/01/01/05:30:54.495000,154,0,0,,0.2589,0.19,0.09,0.1,-0.535,0.02,0.535,1.019,2.104
1970/01/01/05:30:54.595000,155,0,0,,0.255,0.191,0.09,0.1,-0.528,0.02,0.528,1.011,2.114
1970/01/01/05:30:54.695000,156,0,0,,0.2512,0.192,0.09,0.1,-0.52,0.02,0.52,1.003,2.124
1970/01/01/05:30:54.796000,157,0,0,,0.2473,0.193,0.09,0.1,-0.511,0.02,0.511,0.995,2.132
1970/01/01/05:30:54.895000,158,0,0,,0.243,0.194,0.09,0.1,-0.503,0.02,0.503,0.986,2.142
1970/01/01/05:30:54.995000,159,0,0,,0.2391,0.194,0.09,0.1,-0.495,0.02,0.495,0.978,2.151
1970/01/01/05:30:55.095000,160,0,0,,0.2352,0.195,0.09,0.1,-0.487,0.02,0.487,0.97,2.16
1970/01/01/05:30:55.195000,161,0,0,,0.2309,0.196,0.09,0.1,-0.479,0.02,0.479,0.961,2.17
1970/01/01/05:30:55.295000,162,0,0,,0.227,0.197,0.09,0.1,-0.471,0.02,0.471,0.953,2.179
1970/01/01/05:30:55.395000,163,0,0,,0.2231,0.198,0.09,0.1,-0.462,0.02,0.462,0.945,2.188
1970/01/01/05:30:55.496000,164,0,0,,0.2188,0.199,0.09,0.1,-0.454,0.02,0.454,0.936,2.198
1970/01/01/05:30:55.594000,165,0,0,,0.215,0.199,0.09,0.1,-0.446,0.02,0.446,0.928,2.206
1970/01/01/05:30:55.696000,166,0,0,,0.2111,0.2,0.09,0.1,-0.437,0.02,0.437,0.92,2.214
1970/01/01/05:30:55.796000,167,0,0,,0.2068,0.201,0.09,0.1,-0.429,0.02,0.429,0.911,2.222
1970/01/01/05:30:55.896000,168,0,0,,0.2025,0.202,0.09,0.1,-0.421,0.02,0.421,0.902,2.232
1970/01/01/05:30:55.994000,169,0,0,,0.1986,0.202,0.09,0.1,-0.412,0.02,0.412,0.894,2.239
1970/01/01/05:30:56.096000,170,0,0,,0.1946,0.203,0.09,0.1,-0.403,0.02,0.403,0.886,2.247
1970/01/01/05:30:56.197000,171,0,0,,0.1908,0.204,0.09,0.1,-0.395,0.02,0.395,0.878,2.254
1970/01/01/05:30:56.295000,172,0,0,,0.1864,0.204,0.09,0.1,-0.386,0.02,0.386,0.869,2.262
1970/01/01/05:30:56.395000,173,0,0,,0.1826,0.205,0.09,0.1,-0.378,0.02,0.378,0.861,2.27
1970/01/01/05:30:56.495000,174,0,0,,0.1782,0.206,0.09,0.1,-0.369,0.02,0.369,0.852,2.278
1970/01/01/05:30:56.595000,175,0,0,,0.1744,0.206,0.09,0.1,-0.361,0.02,0.361,0.844,2.285
1970/01/01/05:30:56.695000,176,0,0,,0.1703,0.207,0.09,0.1,-0.352,0.02,0.352,0.836,2.292
1970/01/01/05:30:56.794000,177,0,0,,0.1663,0.207,0.09,0.1,-0.343,0.02,0.343,0.828,2.298
1970/01/01/05:30:56.894000,178,0,0,,0.1622,0.208,0.09,0.1,-0.335,0.02,0.335,0.819,2.306
1970/01/01/05:30:56.996000,179,0,0,,0.1586,0.208,0.09,0.1,-0.327,0.02,0.327,0.812,2.311
1970/01/01/05:30:57.095000,180,0,0,,0.1542,0.209,0.09,0.1,-0.318,0.02,0.318,0.803,2.317
1970/01/01/05:30:57.195000,181,0,0,,0.1502,0.21,0.09,0.1,-0.309,0.02,0.309,0.795,2.325
1970/01/01/05:30:57.296000,182,0,0,,0.146,0.21,0.09,0.1,-0.301,0.02,0.301,0.786,2.331
1970/01/01/05:30:57.396000,183,0,0,,0.1419,0.211,0.09,0.1,-0.292,0.02,0.292,0.778,2.337
1970/01/01/05:30:57.495000,184,0,0,,0.1381,0.211,0.09,0.1,-0.283,0.02,0.283,0.771,2.342
1970/01/01/05:30:57.595000,185,0,0,,0.1337,0.212,0.09,0.1,-0.275,0.02,0.275,0.761,2.35
1970/01/01/05:30:57.694000,186,0,0,,0.1295,0.212,0.09,0.1,-0.266,0.02,0.266,0.753,2.355
1970/01/01/05:30:57.795000,187,0,0,,0.1254,0.213,0.09,0.1,-0.258,0.02,0.258,0.744,2.363
1970/01/01/05:30:57.895000,188,0,0,,0.1208,0.214,0.09,0.1,-0.249,0.02,0.249,0.734,2.37
1970/01/01/05:30:57.994000,189,0,0,,0.1167,0.215,0.09,0.1,-0.241,0.02,0.241,0.725,2.377
1970/01/01/05:30:58.096000,190,0,0,,0.1126,0.216,0.09,0.1,-0.234,0.02,0.234,0.715,2.387
1970/01/01/05:30:58.194000,191,0,0,,0.1083,0.216,0.09,0.1,-0.226,0.02,0.226,0.705,2.393
1970/01/01/05:30:58.295000,192,0,0,,0.1041,0.217,0.09,0.1,-0.217,0.02,0.217,0.697,2.399
1970/01/01/05:30:58.396000,193,0,0,,0.0999,0.217,0.09,0.1,-0.209,0.02,0.209,0.687,2.406
1970/01/01/05:30:58.495000,194,0,0,,0.0957,0.218,0.09,0.1,-0.201,0.02,0.201,0.677,2.413
1970/01/01/05:30:58.595000,195,0,0,,0.0915,0.218,0.09,0.1,-0.193,0.02,0.193,0.667,2.42
1970/01/01/05:30:58.695000,196,0,0,,0.0872,0.219,0.09,0.1,-0.185,0.02,0.185,0.656,2.427
1970/01/01/05:30:58.794000,197,0,0,,0.0832,0.22,0.09,0.1,-0.177,0.02,0.177,0.647,2.433
1970/01/01/05:30:58.895000,198,0,0,,0.0793,0.22,0.09,0.1,-0.17,0.02,0.17,0.636,2.44
1970/01/01/05:30:58.996000,199,0,0,,0.0751,0.221,0.09,0.1,-0.162,0.02,0.162,0.625,2.447
1970/01/01/05:30:59.095000,200,0,0,,0.0709,0.221,0.09,0.1,-0.154,0.02,0.154,0.614,2.453
1970/01/01/05:30:59.195000,201,0,0,,0.0669,0.222,0.09,0.1,-0.146,0.02,0.146,0.604,2.459
1970/01/01/05:30:59.293000,202,0,0,,0.0634,0.223,0.09,0.1,-0.141,0.02,0.141,0.589,2.47
1970/01/01/05:30:59.395000,203,0,0,,0.0591,0.224,0.09,0.1,-0.133,0.02,0.133,0.577,2.477
1970/01/01/05:30:59.495000,204,0,0,,0.0558,0.226,0.09,0.1,-0.129,0.02,0.129,0.559,2.491
1970/01/01/05:30:59.593000,205,0,0,,0.0523,0.226,0.09,0.1,-0.124,0.02,0.124,0.544,2.501
1970/01/01/05:30:59.695000,206,0,0,,0.0482,0.225,0.09,0.1,-0.115,0.02,0.115,0.534,2.503
1970/01/01/05:30:59.794000,207,0,0,,0.0457,0.229,0.09,0.1,-0.114,0.02,0.114,0.511,2.521
1970/01/01/05:30:59.894000,208,0,0,,0.0422,0.228,0.09,0.1,-0.109,0.02,0.109,0.494,2.529
1970/01/01/05:30:59.995000,209,0,0,,0.0385,0.228,0.09,0.1,-0.1,0.02,0.1,0.485,2.529
1970/01/01/05:31:00.095000,210,0,0,,0.036,0.229,0.09,0.1,-0.096,0.02,0.096,0.469,2.538
1970/01/01/05:31:00.196000,211,0,0,,0.0335,0.231,0.09,0.1,-0.095,0.02,0.095,0.442,2.554
1970/01/01/05:31:00.295000,212,0,0,,0.0316,0.23,0.09,0.1,-0.092,0.02,0.092,0.435,2.554
1970/01/01/05:31:00.394000,213,0,0,,0.0311,0.229,0.09,0.1,-0.091,0.02,0.091,0.432,2.548
1970/01/01/05:31:00.496000,214,0,0,,0.0307,0.228,0.09,0.1,-0.091,0.02,0.091,0.427,2.543
1970/01/01/05:31:00.596000,215,0,0,,0.0298,0.227,0.09,0.1,-0.088,0.02,0.088,0.427,2.534
1970/01/01/05:31:00.695000,216,0,0,,0.0292,0.227,0.09,0.1,-0.086,0.02,0.086,0.426,2.526
1970/01/01/05:31:00.796000,217,0,0,,0.029,0.226,0.09,0.1,-0.086,0.02,0.086,0.422,2.521
1970/01/01/05:31:00.895000,218,0,0,,0.0281,0.225,0.09,0.1,-0.083,0.02,0.083,0.422,2.513
1970/01/01/05:31:00.994000,219,0,0,,0.0277,0.225,0.09,0.1,-0.082,0.02,0.082,0.42,2.505
1970/01/01/05:31:01.095000,220,0,0,,0.0275,0.225,0.09,0.1,-0.082,0.02,0.082,0.416,2.501
1970/01/01/05:31:01.195000,221,0,0,,0.0263,0.223,0.09,0.1,-0.078,0.02,0.078,0.417,2.49
1970/01/01/05:31:01.296000,222,0,0,,0.0262,0.223,0.09,0.1,-0.078,0.02,0.078,0.413,2.484
1970/01/01/05:31:01.395000,223,0,0,,0.0255,0.222,0.09,0.1,-0.076,0.02,0.076,0.411,2.476
1970/01/01/05:31:01.495000,224,0,0,,0.0249,0.221,0.09,0.1,-0.074,0.02,0.074,0.411,2.468
1970/01/01/05:31:01.595000,225,0,0,,0.0244,0.221,0.09,0.1,-0.073,0.02,0.073,0.407,2.463
1970/01/01/05:31:01.694000,226,0,0,,0.0236,0.22,0.09,0.1,-0.07,0.02,0.07,0.408,2.454
1970/01/01/05:31:01.794000,227,0,0,,0.0234,0.22,0.09,0.1,-0.07,0.02,0.07,0.402,2.447
1970/01/01/05:31:01.893000,228,0,0,,0.0226,0.219,0.09,0.1,-0.068,0.02,0.068,0.401,2.438
