time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.angular_vel,.linear_vel,.kp_dist,.kd_dist,.kp_angle,.kd_angle,.y_offset,.fork_angle,.dist_2_pallet
1970/01/01/05:31:58.130000,235,0,0,,0.018,0.137,0.09,0.1,-0.097,0.02,0,0.089,1.528
1970/01/01/05:31:58.230000,236,0,0,,0.018,0.136,0.09,0.1,-0.097,0.02,0,0.089,1.519
1970/01/01/05:31:58.330000,237,0,0,,0.018,0.135,0.09,0.1,-0.097,0.02,0,0.089,1.511
1970/01/01/05:31:58.429000,238,0,0,,0.0184,0.134,0.09,0.1,-0.098,0.02,0,0.09,1.5
1970/01/01/05:31:58.531000,239,0,0,,0.0184,0.133,0.09,0.1,-0.098,0.02,0,0.09,1.492
1970/01/01/05:31:58.631000,240,0,0,,0.0184,0.133,0.09,0.1,-0.098,0.02,0,0.09,1.483
1970/01/01/05:31:58.731000,241,0,0,,0.0185,0.132,0.09,0.1,-0.098,0.02,0,0.091,1.474
1970/01/01/05:31:58.830000,242,0,0,,0.0188,0.131,0.09,0.1,-0.099,0.02,0,0.091,1.465
1970/01/01/05:31:58.930000,243,0,0,,0.0188,0.13,0.09,0.1,-0.099,0.02,0,0.091,1.456
1970/01/01/05:31:59.031000,244,0,0,,0.0189,0.129,0.09,0.1,-0.099,0.02,0,0.092,1.447
1970/01/01/05:31:59.130000,245,0,0,,0.0189,0.129,0.09,0.1,-0.099,0.02,0,0.092,1.439
1970/01/01/05:31:59.231000,246,0,0,,0.0192,0.127,0.09,0.1,-0.1,0.02,0,0.092,1.428
1970/01/01/05:31:59.331000,247,0,0,,0.0193,0.127,0.09,0.1,-0.1,0.02,0,0.093,1.419
1970/01/01/05:31:59.431000,248,0,0,,0.0193,0.126,0.09,0.1,-0.1,0.02,0,0.093,1.41
1970/01/01/05:31:59.531000,249,0,0,,0.0197,0.125,0.09,0.1,-0.101,0.02,0,0.094,1.401
1970/01/01/05:31:59.629000,250,0,0,,0.0197,0.125,0.09,0.1,-0.101,0.02,0,0.094,1.393
1970/01/01/05:31:59.730000,251,0,0,,0.0197,0.124,0.09,0.1,-0.101,0.02,0,0.094,1.384
1970/01/01/05:31:59.831000,252,0,0,,0.0198,0.123,0.09,0.1,-0.101,0.02,0,0.095,1.375
1970/01/01/05:31:59.930000,253,0,0,,0.0201,0.122,0.09,0.1,-0.102,0.02,0,0.095,1.366
1970/01/01/05:32:00.031000,254,0,0,,0.0201,0.121,0.09,0.1,-0.102,0.02,0,0.095,1.357
1970/01/01/05:32:00.131000,255,0,0,,0.0202,0.121,0.09,0.1,-0.102,0.02,0,0.096,1.349
1970/01/01/05:32:00.231000,256,0,0,,0.0205,0.12,0.09,0.1,-0.103,0.02,0,0.096,1.339
1970/01/01/05:32:00.331000,257,0,0,,0.0206,0.119,0.09,0.1,-0.103,0.02,0,0.097,1.33
1970/01/01/05:32:00.430000,258,0,0,,0.0206,0.118,0.09,0.1,-0.103,0.02,0,0.097,1.321
1970/01/01/05:32:00.530000,259,0,0,,0.0209,0.117,0.09,0.1,-0.104,0.02,0,0.097,1.312
1970/01/01/05:32:00.631000,260,0,0,,0.021,0.117,0.09,0.1,-0.104,0.02,0,0.098,1.304
1970/01/01/05:32:00.750000,261,0,0,,0.021,0.115,0.09,0.1,-0.104,0.02,0,0.098,1.293
1970/01/01/05:32:00.830000,262,0,0,,0.0214,0.115,0.09,0.1,-0.105,0.02,0,0.099,1.284
1970/01/01/05:32:00.928000,263,0,0,,0.0214,0.114,0.09,0.1,-0.105,0.02,0,0.099,1.274
1970/01/01/05:32:01.031000,264,0,0,,0.0215,0.113,0.09,0.1,-0.105,0.02,0,0.1,1.265
1970/01/01/05:32:01.131000,265,0,0,,0.0215,0.112,0.09,0.1,-0.105,0.02,0,0.1,1.256
1970/01/01/05:32:01.230000,266,0,0,,0.0218,0.112,0.09,0.1,-0.106,0.02,0,0.1,1.248
1970/01/01/05:32:01.330000,267,0,0,,0.0219,0.111,0.09,0.1,-0.106,0.02,0,0.101,1.239
1970/01/01/05:32:01.430000,268,0,0,,0.0219,0.11,0.09,0.1,-0.106,0.02,0,0.101,1.229
1970/01/01/05:32:01.531000,269,0,0,,0.0223,0.109,0.09,0.1,-0.107,0.02,0,0.102,1.221
1970/01/01/05:32:01.628000,270,0,0,,0.0224,0.108,0.09,0.1,-0.107,0.02,0,0.102,1.212
1970/01/01/05:32:01.730000,271,0,0,,0.0224,0.107,0.09,0.1,-0.107,0.02,0,0.102,1.203
1970/01/01/05:32:01.831000,272,0,0,,0.0227,0.107,0.09,0.1,-0.108,0.02,0,0.103,1.194
1970/01/01/05:32:01.929000,273,0,0,,0.0228,0.106,0.09,0.1,-0.108,0.02,0,0.103,1.185
1970/01/01/05:32:02.030000,274,0,0,,0.0229,0.105,0.09,0.1,-0.108,0.02,0,0.104,1.177
1970/01/01/05:32:02.128000,275,0,0,,0.0229,0.104,0.09,0.1,-0.108,0.02,0,0.104,1.168
1970/01/01/05:32:02.231000,276,0,0,,0.0233,0.103,0.09,0.1,-0.109,0.02,0,0.105,1.159
1970/01/01/05:32:02.331000,277,0,0,,0.0233,0.103,0.09,0.1,-0.109,0.02,0,0.105,1.151
1970/01/01/05:32:02.428000,278,0,0,,0.0233,0.101,0.09,0.1,-0.109,0.02,0,0.105,1.14
1970/01/01/05:32:02.530000,279,0,0,,0.0234,0.101,0.09,0.1,-0.109,0.02,0,0.106,1.132
1970/01/01/05:32:02.631000,280,0,0,,0.0237,0.1,0.09,0.1,-0.11,0.02,0,0.106,1.123
1970/01/01/05:32:02.729000,281,0,0,,0.0238,0.099,0.09,0.1,-0.11,0.02,0,0.107,1.114
1970/01/01/05:32:02.829000,282,0,0,,0.0242,0.099,0.09,0.1,-0.111,0.02,0,0.107,1.105
1970/01/01/05:32:02.928000,283,0,0,,0.0243,0.098,0.09,0.1,-0.111,0.02,0,0.108,1.095
1970/01/01/05:32:03.031000,284,0,0,,0.0243,0.097,0.09,0.1,-0.111,0.02,0,0.108,1.087
1970/01/01/05:32:03.131000,285,0,0,,0.0244,0.096,0.09,0.1,-0.111,0.02,0,0.109,1.078
1970/01/01/05:32:03.228000,286,0,0,,0.0247,0.095,0.09,0.1,-0.112,0.02,0,0.109,1.069
1970/01/01/05:32:03.330000,287,0,0,,0.0248,0.095,0.09,0.1,-0.112,0.02,0,0.11,1.061
1970/01/01/05:32:03.430000,288,0,0,,0.0249,0.094,0.09,0.1,-0.112,0.02,0,0.11,1.051
1970/01/01/05:32:03.528000,289,0,0,,0.0253,0.093,0.09,0.1,-0.113,0.02,0,0.111,1.042
1970/01/01/05:32:03.630000,290,0,0,,0.0253,0.092,0.09,0.1,-0.113,0.02,0,0.111,1.034
1970/01/01/05:32:03.730000,291,0,0,,0.0254,0.091,0.09,0.1,-0.113,0.02,0,0.112,1.024
1970/01/01/05:32:03.831000,292,0,0,,0.0254,0.09,0.09,0.1,-0.113,0.02,0,0.112,1.015
1970/01/01/05:32:03.929000,293,0,0,,0.0258,0.09,0.09,0.1,-0.114,0.02,0,0.113,1.006
1970/01/01/05:32:04.029000,294,0,0,,0.0259,0.089,0.09,0.1,-0.114,0.02,0,0.113,0.997
1970/01/01/05:32:04.129000,295,0,0,,0.0263,0.088,0.09,0.1,-0.115,0.02,0,0.114,0.987
1970/01/01/05:32:04.231000,296,0,0,,0.0263,0.087,0.09,0.1,-0.115,0.02,0,0.114,0.977
1970/01/01/05:32:04.330000,297,0,0,,0.0264,0.086,0.09,0.1,-0.115,0.02,0,0.115,0.968
1970/01/01/05:32:04.429000,298,0,0,,0.0269,0.085,0.09,0.1,-0.116,0.02,0,0.116,0.959
1970/01/01/05:32:04.530000,299,0,0,,0.0269,0.085,0.09,0.1,-0.116,0.02,0,0.116,0.95
1970/01/01/05:32:04.631000,300,0,0,,0.027,0.084,0.09,0.1,-0.116,0.02,0,0.117,0.941
1970/01/01/05:32:04.729000,301,0,0,,0.0274,0.083,0.09,0.1,-0.117,0.02,0,0.117,0.932
1970/01/01/05:32:04.829000,302,0,0,,0.0275,0.082,0.09,0.1,-0.117,0.02,0,0.118,0.924
1970/01/01/05:32:04.931000,303,0,0,,0.0275,0.081,0.09,0.1,-0.117,0.02,0,0.118,0.915
1970/01/01/05:32:05.031000,304,0,0,,0.0279,0.081,0.09,0.1,-0.118,0.02,0,0.119,0.906
1970/01/01/05:32:05.128000,305,0,0,,0.0281,0.08,0.09,0.1,-0.118,0.02,0,0.12,0.896
1970/01/01/05:32:05.230000,306,0,0,,0.0281,0.079,0.09,0.1,-0.118,0.02,0,0.12,0.887
1970/01/01/05:32:05.330000,307,0,0,,0.0285,0.078,0.09,0.1,-0.119,0.02,0,0.121,0.878
1970/01/01/05:32:05.431000,308,0,0,,0.0286,0.077,0.09,0.1,-0.119,0.02,0,0.121,0.869
1970/01/01/05:32:05.530000,309,0,0,,0.0287,0.076,0.09,0.1,-0.119,0.02,0,0.122,0.86
1970/01/01/05:32:05.629000,310,0,0,,0.029,0.076,0.09,0.1,-0.12,0.02,0,0.122,0.851
1970/01/01/05:32:05.747000,311,0,0,,0.0291,0.075,0.09,0.1,-0.12,0.02,0,0.123,0.843
1970/01/01/05:32:05.829000,312,0,0,,0.0293,0.074,0.09,0.1,-0.12,0.02,0,0.124,0.833
1970/01/01/05:32:05.930000,313,0,0,,0.0296,0.073,0.09,0.1,-0.121,0.02,0,0.124,0.824
1970/01/01/05:32:06.030000,314,0,0,,0.0297,0.072,0.09,0.1,-0.121,0.02,0,0.125,0.815
1970/01/01/05:32:06.131000,315,0,0,,0.0299,0.071,0.09,0.1,-0.121,0.02,0,0.126,0.805
1970/01/01/05:32:06.231000,316,0,0,,0.0302,0.071,0.09,0.1,-0.122,0.02,0,0.126,0.796
1970/01/01/05:32:06.330000,317,0,0,,0.0304,0.07,0.09,0.1,-0.122,0.02,0,0.127,0.788
1970/01/01/05:32:06.428000,318,0,0,,0.0305,0.069,0.09,0.1,-0.122,0.02,0,0.128,0.779
1970/01/01/05:32:06.530000,319,0,0,,0.0309,0.068,0.09,0.1,-0.123,0.02,0,0.128,0.77
1970/01/01/05:32:06.630000,320,0,0,,0.031,0.068,0.09,0.1,-0.123,0.02,0,0.129,0.761
1970/01/01/05:32:06.729000,321,0,0,,0.0311,0.067,0.09,0.1,-0.123,0.02,0,0.13,0.752
1970/01/01/05:32:06.830000,322,0,0,,0.0315,0.066,0.09,0.1,-0.124,0.02,0,0.13,0.744
1970/01/01/05:32:06.931000,323,0,0,,0.0316,0.065,0.09,0.1,-0.124,0.02,0,0.131,0.735
1970/01/01/05:32:07.031000,324,0,0,,0.0316,0.064,0.09,0.1,-0.124,0.02,0,0.131,0.726
1970/01/01/05:32:07.129000,325,0,0,,0.0321,0.063,0.09,0.1,-0.125,0.02,0,0.132,0.716
1970/01/01/05:32:07.229000,326,0,0,,0.0322,0.063,0.09,0.1,-0.125,0.02,0,0.133,0.708
1970/01/01/05:32:07.331000,327,0,0,,0.0324,0.062,0.09,0.1,-0.125,0.02,0,0.134,0.698
1970/01/01/05:32:07.430000,328,0,0,,0.0327,0.061,0.09,0.1,-0.126,0.02,0,0.134,0.689
1970/01/01/05:32:07.529000,329,0,0,,0.0329,0.06,0.09,0.1,-0.126,0.02,0,0.135,0.681
1970/01/01/05:32:07.631000,330,0,0,,0.033,0.06,0.09,0.1,-0.126,0.02,0,0.136,0.672
1970/01/01/05:32:07.731000,331,0,0,,0.0334,0.059,0.09,0.1,-0.127,0.02,0,0.136,0.663
1970/01/01/05:32:07.829000,332,0,0,,0.0335,0.058,0.09,0.1,-0.127,0.02,0,0.137,0.653
1970/01/01/05:32:07.929000,333,0,0,,0.0336,0.057,0.09,0.1,-0.127,0.02,0,0.138,0.644
1970/01/01/05:32:08.030000,334,0,0,,0.0341,0.056,0.09,0.1,-0.128,0.02,0,0.139,0.635
1970/01/01/05:32:08.132000,335,0,0,,0.0342,0.055,0.09,0.1,-0.128,0.02,0,0.139,0.626
1970/01/01/05:32:08.230000,336,0,0,,0.0343,0.055,0.09,0.1,-0.128,0.02,0,0.14,0.618
1970/01/01/05:32:08.328000,337,0,0,,0.0348,0.054,0.09,0.1,-0.129,0.02,0,0.141,0.609
1970/01/01/05:32:08.431000,338,0,0,,0.0349,0.053,0.09,0.1,-0.129,0.02,0,0.142,0.6
1970/01/01/05:32:08.530000,339,0,0,,0.035,0.052,0.09,0.1,-0.129,0.02,0,0.142,0.591
1970/01/01/05:32:08.630000,340,0,0,,0.0355,0.051,0.09,0.1,-0.13,0.02,0,0.143,0.582
1970/01/01/05:32:08.731000,341,0,0,,0.0356,0.051,0.09,0.1,-0.13,0.02,0,0.144,0.574
1970/01/01/05:32:08.831000,342,0,0,,0.036,0.05,0.09,0.1,-0.131,0.02,0,0.144,0.565
1970/01/01/05:32:08.930000,343,0,0,,0.0361,0.049,0.09,0.1,-0.131,0.02,0,0.145,0.556
1970/01/01/05:32:09.030000,344,0,0,,0.0363,0.048,0.09,0.1,-0.131,0.02,0,0.146,0.547
1970/01/01/05:32:09.130000,345,0,0,,0.0368,0.048,0.09,0.1,-0.132,0.02,0,0.147,0.538
1970/01/01/05:32:09.231000,346,0,0,,0.0369,0.047,0.09,0.1,-0.132,0.02,0,0.148,0.529
1970/01/01/05:32:09.331000,347,0,0,,0.0375,0.046,0.09,0.1,-0.133,0.02,0,0.149,0.519
1970/01/01/05:32:09.430000,348,0,0,,0.0375,0.045,0.09,0.1,-0.133,0.02,0,0.149,0.511
1970/01/01/05:32:09.530000,349,0,0,,0.0376,0.044,0.09,0.1,-0.133,0.02,0,0.15,0.502
1970/01/01/05:32:09.630000,350,0,0,,0.0382,0.043,0.09,0.1,-0.134,0.02,0,0.151,0.493
1970/01/01/05:32:09.729000,351,0,0,,0.0383,0.042,0.09,0.1,-0.134,0.02,0,0.152,0.483
1970/01/01/05:32:09.829000,352,0,0,,0.0383,0.043,0.09,0.1,-0.134,0.02,0,0.152,0.48
1970/01/01/05:32:09.930000,353,0,0,,0.0383,0.043,0.09,0.1,-0.134,0.02,0,0.152,0.48
1970/01/01/05:32:10.030000,354,0,0,,0.0383,0.043,0.09,0.1,-0.134,0.02,0,0.152,0.48
1970/01/01/05:32:10.129000,355,0,0,,0.0383,0.043,0.09,0.1,-0.134,0.02,0,0.152,0.48
1970/01/01/05:32:10.231000,356,0,0,,0.0383,0.043,0.09,0.1,-0.134,0.02,0,0.152,0.48
1970/01/01/05:32:10.330000,357,0,0,,0.0383,0.043,0.09,0.1,-0.134,0.02,0,0.152,0.48
1970/01/01/05:32:10.431000,358,0,0,,0.0382,0.043,0.09,0.1,-0.134,0.02,0,0.151,0.481
1970/01/01/05:32:10.529000,359,0,0,,0.0382,0.043,0.09,0.1,-0.134,0.02,0,0.151,0.481
1970/01/01/05:32:10.630000,360,0,0,,0.0382,0.043,0.09,0.1,-0.134,0.02,0,0.151,0.481
1970/01/01/05:32:10.740000,361,0,0,,0.0382,0.043,0.09,0.1,-0.134,0.02,0,0.151,0.481
1970/01/01/05:32:10.831000,362,0,0,,0.0382,0.043,0.09,0.1,-0.134,0.02,0,0.151,0.481
1970/01/01/05:32:10.930000,363,0,0,,0.0382,0.043,0.09,0.1,-0.134,0.02,0,0.151,0.481
1970/01/01/05:32:11.028000,364,0,0,,0.0382,0.043,0.09,0.1,-0.134,0.02,0,0.151,0.481
1970/01/01/05:32:11.130000,365,0,0,,0.0382,0.043,0.09,0.1,-0.134,0.02,0,0.151,0.481
1970/01/01/05:32:11.231000,366,0,0,,0.0382,0.043,0.09,0.1,-0.134,0.02,0,0.151,0.481
1970/01/01/05:32:11.330000,367,0,0,,0.0382,0.043,0.09,0.1,-0.134,0.02,0,0.151,0.482
1970/01/01/05:32:11.428000,368,0,0,,0.0382,0.043,0.09,0.1,-0.134,0.02,0,0.151,0.482
1970/01/01/05:32:11.530000,369,0,0,,0.0382,0.043,0.09,0.1,-0.134,0.02,0,0.151,0.482
1970/01/01/05:32:11.631000,370,0,0,,0.0382,0.043,0.09,0.1,-0.134,0.02,0,0.151,0.482
1970/01/01/05:32:11.731000,371,0,0,,0.0382,0.043,0.09,0.1,-0.134,0.02,0,0.151,0.482
1970/01/01/05:32:11.831000,372,0,0,,0.0382,0.043,0.09,0.1,-0.134,0.02,0,0.151,0.482
1970/01/01/05:32:11.930000,373,0,0,,0.0382,0.043,0.09,0.1,-0.134,0.02,0,0.151,0.482
1970/01/01/05:32:12.030000,374,0,0,,0.0382,0.043,0.09,0.1,-0.134,0.02,0,0.151,0.482
1970/01/01/05:32:12.130000,375,0,0,,0.0382,0.043,0.09,0.1,-0.134,0.02,0,0.151,0.482
1970/01/01/05:32:12.231000,376,0,0,,0.0382,0.044,0.09,0.1,-0.134,0.02,0,0.151,0.483
1970/01/01/05:32:12.331000,377,0,0,,0.0382,0.043,0.09,0.1,-0.134,0.02,0,0.151,0.483
1970/01/01/05:32:12.431000,378,0,0,,0.0382,0.043,0.09,0.1,-0.134,0.02,0,0.151,0.483
1970/01/01/05:32:12.531000,379,0,0,,0.0382,0.043,0.09,0.1,-0.134,0.02,0,0.151,0.483
1970/01/01/05:32:12.631000,380,0,0,,0.0382,0.043,0.09,0.1,-0.134,0.02,0,0.151,0.483
1970/01/01/05:32:12.731000,381,0,0,,0.0382,0.043,0.09,0.1,-0.134,0.02,0,0.151,0.483
1970/01/01/05:32:12.831000,382,0,0,,0.0382,0.043,0.09,0.1,-0.134,0.02,0,0.151,0.483
1970/01/01/05:32:12.930000,383,0,0,,0.0382,0.043,0.09,0.1,-0.134,0.02,0,0.151,0.483
1970/01/01/05:32:13.030000,384,0,0,,0.0381,0.043,0.09,0.1,-0.134,0.02,0,0.15,0.483
1970/01/01/05:32:13.131000,385,0,0,,0.0381,0.044,0.09,0.1,-0.134,0.02,0,0.15,0.484
1970/01/01/05:32:13.230000,386,0,0,,0.0381,0.044,0.09,0.1,-0.134,0.02,0,0.15,0.484
1970/01/01/05:32:13.329000,387,0,0,,0.0381,0.044,0.09,0.1,-0.134,0.02,0,0.15,0.484
1970/01/01/05:32:13.429000,388,0,0,,0.0381,0.044,0.09,0.1,-0.134,0.02,0,0.15,0.484
1970/01/01/05:32:13.531000,389,0,0,,0.0381,0.044,0.09,0.1,-0.134,0.02,0,0.15,0.484
1970/01/01/05:32:13.630000,390,0,0,,0.0381,0.044,0.09,0.1,-0.134,0.02,0,0.15,0.484
1970/01/01/05:32:13.729000,391,0,0,,0.0381,0.044,0.09,0.1,-0.134,0.02,0,0.15,0.484
1970/01/01/05:32:13.830000,392,0,0,,0.0381,0.044,0.09,0.1,-0.134,0.02,0,0.15,0.484
1970/01/01/05:32:13.930000,393,0,0,,0.0381,0.044,0.09,0.1,-0.134,0.02,0,0.15,0.484
