time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
1970/01/01/05:32:01.831000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:01.832000,-0.15,0.0,0.0,0.0,0.0,-0.0454
1970/01/01/05:32:01.929000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:01.930000,-0.15,0.0,0.0,0.0,0.0,-0.0456
1970/01/01/05:32:02.030000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:02.032000,-0.15,0.0,0.0,0.0,0.0,-0.0458
1970/01/01/05:32:02.128000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:02.128000,-0.15,0.0,0.0,0.0,0.0,-0.0458
1970/01/01/05:32:02.231000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:02.233000,-0.15,0.0,0.0,0.0,0.0,-0.0466
1970/01/01/05:32:02.331000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:02.332000,-0.15,0.0,0.0,0.0,0.0,-0.0466
1970/01/01/05:32:02.428000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:02.429000,-0.15,0.0,0.0,0.0,0.0,-0.0466
1970/01/01/05:32:02.530000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:02.531000,-0.15,0.0,0.0,0.0,0.0,-0.0468
1970/01/01/05:32:02.631000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:02.632000,-0.15,0.0,0.0,0.0,0.0,-0.0474
1970/01/01/05:32:02.729000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:02.730000,-0.15,0.0,0.0,0.0,0.0,-0.0476
1970/01/01/05:32:02.829000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:02.830000,-0.15,0.0,0.0,0.0,0.0,-0.0484
1970/01/01/05:32:02.928000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:02.929000,-0.15,0.0,0.0,0.0,0.0,-0.0486
1970/01/01/05:32:03.031000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:03.031000,-0.15,0.0,0.0,0.0,0.0,-0.0486
1970/01/01/05:32:03.131000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:03.132000,-0.15,0.0,0.0,0.0,0.0,-0.0488
1970/01/01/05:32:03.228000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:03.229000,-0.15,0.0,0.0,0.0,0.0,-0.0494
1970/01/01/05:32:03.331000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:03.332000,-0.15,0.0,0.0,0.0,0.0,-0.0496
1970/01/01/05:32:03.430000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:03.431000,-0.15,0.0,0.0,0.0,0.0,-0.0498
1970/01/01/05:32:03.528000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:03.529000,-0.15,0.0,0.0,0.0,0.0,-0.0506
1970/01/01/05:32:03.630000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:03.631000,-0.15,0.0,0.0,0.0,0.0,-0.0506
1970/01/01/05:32:03.730000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:03.732000,-0.15,0.0,0.0,0.0,0.0,-0.0508
1970/01/01/05:32:03.831000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:03.832000,-0.15,0.0,0.0,0.0,0.0,-0.0508
1970/01/01/05:32:03.929000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:03.930000,-0.15,0.0,0.0,0.0,0.0,-0.0516
1970/01/01/05:32:04.029000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:04.030000,-0.15,0.0,0.0,0.0,0.0,-0.0518
1970/01/01/05:32:04.129000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:04.130000,-0.15,0.0,0.0,0.0,0.0,-0.0526
1970/01/01/05:32:04.231000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:04.232000,-0.15,0.0,0.0,0.0,0.0,-0.0526
1970/01/01/05:32:04.330000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:04.331000,-0.15,0.0,0.0,0.0,0.0,-0.0528
1970/01/01/05:32:04.429000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:04.430000,-0.15,0.0,0.0,0.0,0.0,-0.0538
1970/01/01/05:32:04.530000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:04.531000,-0.15,0.0,0.0,0.0,0.0,-0.0538
1970/01/01/05:32:04.631000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:04.632000,-0.15,0.0,0.0,0.0,0.0,-0.054
1970/01/01/05:32:04.729000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:04.730000,-0.15,0.0,0.0,0.0,0.0,-0.0548
1970/01/01/05:32:04.829000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:04.831000,-0.15,0.0,0.0,0.0,0.0,-0.055
1970/01/01/05:32:04.931000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:04.932000,-0.15,0.0,0.0,0.0,0.0,-0.055
1970/01/01/05:32:05.031000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:05.032000,-0.15,0.0,0.0,0.0,0.0,-0.0558
1970/01/01/05:32:05.128000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:05.129000,-0.15,0.0,0.0,0.0,0.0,-0.0562
1970/01/01/05:32:05.230000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:05.232000,-0.15,0.0,0.0,0.0,0.0,-0.0562
1970/01/01/05:32:05.330000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:05.330000,-0.15,0.0,0.0,0.0,0.0,-0.057
1970/01/01/05:32:05.431000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:05.431000,-0.15,0.0,0.0,0.0,0.0,-0.0572
1970/01/01/05:32:05.530000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:05.531000,-0.15,0.0,0.0,0.0,0.0,-0.0574
1970/01/01/05:32:05.629000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:05.630000,-0.15,0.0,0.0,0.0,0.0,-0.058
1970/01/01/05:32:05.747000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:05.748000,-0.15,0.0,0.0,0.0,0.0,-0.0582
1970/01/01/05:32:05.829000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:05.831000,-0.15,0.0,0.0,0.0,0.0,-0.0586
1970/01/01/05:32:05.930000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:05.931000,-0.15,0.0,0.0,0.0,0.0,-0.0592
1970/01/01/05:32:06.030000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:06.032000,-0.15,0.0,0.0,0.0,0.0,-0.0594
1970/01/01/05:32:06.131000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:06.132000,-0.15,0.0,0.0,0.0,0.0,-0.0598
1970/01/01/05:32:06.231000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:06.232000,-0.15,0.0,0.0,0.0,0.0,-0.0604
1970/01/01/05:32:06.330000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:06.332000,-0.15,0.0,0.0,0.0,0.0,-0.0608
1970/01/01/05:32:06.428000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:06.429000,-0.15,0.0,0.0,0.0,0.0,-0.061
1970/01/01/05:32:06.530000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:06.532000,-0.15,0.0,0.0,0.0,0.0,-0.0618
1970/01/01/05:32:06.630000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:06.631000,-0.15,0.0,0.0,0.0,0.0,-0.062
1970/01/01/05:32:06.729000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:06.730000,-0.15,0.0,0.0,0.0,0.0,-0.0622
1970/01/01/05:32:06.830000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:06.831000,-0.15,0.0,0.0,0.0,0.0,-0.063
1970/01/01/05:32:06.931000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:06.932000,-0.15,0.0,0.0,0.0,0.0,-0.0632
1970/01/01/05:32:07.031000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:07.032000,-0.15,0.0,0.0,0.0,0.0,-0.0632
1970/01/01/05:32:07.129000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:07.130000,-0.15,0.0,0.0,0.0,0.0,-0.0642
1970/01/01/05:32:07.229000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:07.231000,-0.15,0.0,0.0,0.0,0.0,-0.0644
1970/01/01/05:32:07.331000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:07.331000,-0.15,0.0,0.0,0.0,0.0,-0.0648
1970/01/01/05:32:07.430000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:07.432000,-0.15,0.0,0.0,0.0,0.0,-0.0654
1970/01/01/05:32:07.530000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:07.531000,-0.15,0.0,0.0,0.0,0.0,-0.0658
1970/01/01/05:32:07.631000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:07.632000,-0.15,0.0,0.0,0.0,0.0,-0.066
1970/01/01/05:32:07.731000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:07.732000,-0.15,0.0,0.0,0.0,0.0,-0.0668
1970/01/01/05:32:07.829000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:07.830000,-0.15,0.0,0.0,0.0,0.0,-0.067
1970/01/01/05:32:07.929000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:07.931000,-0.15,0.0,0.0,0.0,0.0,-0.0672
1970/01/01/05:32:08.030000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:08.031000,-0.15,0.0,0.0,0.0,0.0,-0.0682
1970/01/01/05:32:08.132000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:08.133000,-0.15,0.0,0.0,0.0,0.0,-0.0684
1970/01/01/05:32:08.230000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:08.231000,-0.15,0.0,0.0,0.0,0.0,-0.0686
1970/01/01/05:32:08.328000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:08.329000,-0.15,0.0,0.0,0.0,0.0,-0.0696
1970/01/01/05:32:08.431000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:08.432000,-0.15,0.0,0.0,0.0,0.0,-0.0698
1970/01/01/05:32:08.530000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:08.532000,-0.15,0.0,0.0,0.0,0.0,-0.07
1970/01/01/05:32:08.630000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:08.631000,-0.15,0.0,0.0,0.0,0.0,-0.071
1970/01/01/05:32:08.730000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:08.732000,-0.15,0.0,0.0,0.0,0.0,-0.0712
1970/01/01/05:32:08.831000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:08.833000,-0.15,0.0,0.0,0.0,0.0,-0.072
1970/01/01/05:32:08.931000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:08.931000,-0.15,0.0,0.0,0.0,0.0,-0.0722
1970/01/01/05:32:09.031000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:09.032000,-0.15,0.0,0.0,0.0,0.0,-0.0726
1970/01/01/05:32:09.130000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:09.131000,-0.15,0.0,0.0,0.0,0.0,-0.0736
1970/01/01/05:32:09.231000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:09.232000,-0.15,0.0,0.0,0.0,0.0,-0.0738
1970/01/01/05:32:09.331000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:09.332000,-0.15,0.0,0.0,0.0,0.0,-0.075
1970/01/01/05:32:09.430000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:09.431000,-0.15,0.0,0.0,0.0,0.0,-0.075
1970/01/01/05:32:09.530000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:09.531000,-0.15,0.0,0.0,0.0,0.0,-0.0752
1970/01/01/05:32:09.630000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:09.631000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:09.729000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:09.830000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:09.931000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:10.032000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:10.130000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:10.232000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:10.332000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:10.432000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:10.529000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:10.632000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:10.740000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:10.832000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:10.930000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:11.029000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:11.131000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:11.232000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:11.332000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:11.429000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:11.532000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:11.632000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:11.732000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:11.832000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:11.931000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:12.031000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:12.131000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:12.232000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:12.332000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:12.432000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:12.531000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:12.632000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:12.732000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:12.831000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:12.931000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:13.031000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:13.132000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:13.231000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:13.330000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:13.430000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:13.532000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:13.631000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:13.730000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:13.831000,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:32:13.931000,0.0,0.0,0.0,0.0,0.0,0.0
